"調查年度",94,"放養面積","(公頃)"
"魚種名稱","白蝦","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","810","2","177.1200","0.8600","177.9800","10.64","222,277,400","44,538,000"
"臺南縣","608","316","247.9000","151.7700","399.6700","23.90","145,744,000","1,133,740,500"
"雲林縣","298","38","87.5100","12.3700","99.8800","5.97","35,240,100","34,340,800"
"嘉義縣","1,273","318","338.0600","100.1700","438.2300","26.21","438,435,460","519,730,900"
"高雄縣","497","16","119.2100","3.8000","123.0100","7.36","76,853,000","451,849,000"
"彰化縣","71","6","25.2800","0.7800","26.0600","1.56","14,267,840","10,106,200"
"臺南市","545","135","217.9200","57.5900","275.5100","16.48","117,453,600","216,093,700"
"宜蘭縣","612","45","114.2500","16.1200","130.3700","7.80","126,995,000","4,590,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","3","0","0.6600","0","0.6600","0.04","2,600,000","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","3","0","0.6600","0","0.6600","0.04","500,000","2,460,000"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","4,720","876","1,328.5700","343.4600","1,672.0300","100.00","1,180,366,400","2,417,449,100"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","17","0","1.1500","0","1.1500","0.07"
"室外","4,703","876","1,327.4200","343.4600","1,670.8800","99.93"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","164","47","30.9800","16.7000","47.6800","2.85"
"中間養成","1,041","50","251.1600","14.6500","265.8100","15.90"
"成魚養成","3,515","779","1,046.4300","312.1100","1,358.5400","81.25"
"蓄養可上市之成魚","0","0","0","0","0","0"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","1,194","272","373.3200","105.2400","478.5600","28.62"
"鹹水","3,526","604","955.2500","238.2200","1,193.4700","71.38"
"半淡鹹水","0","0","0","0","0","0"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","124","7","29.7200","5.2600","34.9800","2.11"
"今年6月","223","50","55.4000","20.9700","76.3700","4.60"
"今年7月","342","47","86.8700","21.4900","108.3600","6.52"
"今年8月","1,121","104","353.7800","37.6100","391.3900","23.56"
"今年9月","1,161","227","307.0000","75.5200","382.5200","23.03"
"今年10月","472","148","143.1900","63.2200","206.4100","12.43"
"今年11月","315","121","101.7300","50.8000","152.5300","9.18"
"今年12月","485","88","124.7400","34.1300","158.8700","9.56"
"明年1月","87","12","24.2100","4.0100","28.2200","1.70"
"明年2月","80","43","18.0400","18.0000","36.0400","2.17"
"明年3月","96","2","28.4300","1.3100","29.7400","1.79"
"明年4月","123","2","30.4600","1.1500","31.6100","1.90"
"明年5月","6","6","1.1400","2.5200","3.6600","0.22"
"明年6月","17","1","4.8700","0.3400","5.2100","0.31"
"明年7月","9","3","2.4900","0.8400","3.3300","0.20"
"明年8月","4","1","1.4800","0.5200","2.0000","0.12"
"明年9月","6","0","1.7500","0","1.7500","0.11"
"明年10月","9","4","1.7500","0.9400","2.6900","0.16"
"明年11月","11","1","3.0900","0.2100","3.3000","0.20"
"明年12月","3","2","0.9500","0.4300","1.3800","0.08"
"後年","0","1","0","0.6000","0.6000","0.04"
