"調查年度",89,"放養面積","(公頃)"
"魚種名稱","白蝦","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","979","15","245.4040","3.0013","248.4053","41.24","138,461,087","4,494,000"
"臺南縣","115","21","69.9300","14.4017","84.3317","14.00","22,566,000","7,786,050"
"雲林縣","4","2","0.7869","2.1860","2.9729","0.49","210,000","2,700,000"
"嘉義縣","178","13","66.7602","6.2205","72.9807","12.11","44,285,000","4,670,000"
"高雄縣","101","10","22.5806","3.3285","25.9091","4.30","13,098,600","9,620,000"
"彰化縣","12","0","4.9122","0","4.9122","0.82","6,040,000","0"
"臺南市","247","2","101.6437","0.7690","102.4127","17.00","64,950,000","1,708,000"
"宜蘭縣","147","1","33.5980","0","33.5980","5.58","26,723,000","210,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","67","0","26.8875","0","26.8875","4.46","21,888,400","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","1,850","64","572.5031","29.9070","602.4101","100.00","338,222,087","31,188,050"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","7","0","0.7802","0","0.7802","0.13"
"室外","1,842","64","571.2822","29.9070","601.1892","99.80"
"兼有","1","0","0.4407","0","0.4407","0.07"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","124","0","33.4719","0","33.4719","5.56"
"中間養成","505","14","167.6070","5.9571","173.5641","28.81"
"成魚養成","1,066","50","320.2994","23.9499","344.2493","57.15"
"蓄養可上市之成魚","155","0","51.1248","0","51.1248","8.49"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","127","2","34.7281","0.7690","35.4971","8.37"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","1,282","31","372.3294","16.0684","388.3978","91.63"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","50","0","12.4627","0","12.4627","2.07"
"今年7月","187","7","43.4926","5.1198","48.6124","8.07"
"今年8月","301","6","92.7490","1.5287","94.2777","15.65"
"今年9月","479","5","163.7154","2.2742","165.9896","27.55"
"今年10月","287","16","105.3753","7.4839","112.8592","18.73"
"今年11月","176","15","43.8327","6.6859","50.5186","8.39"
"今年12月","103","6","28.3755","2.4235","30.7990","5.11"
"明年1月","62","8","13.9649","3.2914","17.2563","2.86"
"明年2月","27","0","9.1672","0","9.1672","1.52"
"明年3月","38","0","12.3948","0","12.3948","2.06"
"明年4月","16","0","4.2151","0","4.2151","0.70"
"明年5月","29","0","5.2874","0","5.2874","0.88"
"明年6月","52","0","19.8849","0","19.8849","3.30"
"明年7月","11","0","3.4548","0","3.4548","0.57"
"明年8月","16","0","6.8276","0","6.8276","1.13"
"明年9月","8","1","3.9265","1.0996","5.0261","0.83"
"明年10月","6","0","2.6097","0","2.6097","0.43"
"明年11月","1","0","0.3457","0","0.3457","0.06"
"明年12月","1","0","0.4213","0","0.4213","0.07"
"後年","0","0","0","0","0","0"
