"調查年度",91,"放養面積","(公頃)"
"魚種名稱","石斑","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","1,497","483","335.5600","168.9700","504.5300","37.13","34,827,950","8,586,900"
"臺南縣","535","80","198.8800","39.4300","238.3100","17.54","21,036,650","955,350"
"雲林縣","28","27","5.8300","19.2900","25.1200","1.85","86,200","374,300"
"嘉義縣","265","11","66.7400","4.8700","71.6100","5.27","16,277,700","303,000"
"高雄縣","1,264","23","280.0600","7.1300","287.1900","21.13","18,993,510","5,317,900"
"彰化縣","29","0","4.2500","0","4.2500","0.31","3,457,500","0"
"臺南市","599","186","181.7800","44.0200","225.8000","16.62","113,753,250","2,488,940"
"宜蘭縣","18","0","2.0700","0","2.0700","0.15","134,000","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","1","0","0","0","0","0","30,000","0"
"臺東縣","0","0","0","0","0","0","0","1,000"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","4,236","810","1,075.1700","283.7100","1,358.8800","100.00","208,596,760","18,027,390"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","1","2","0.3600","0.7100","1.0700","0.08"
"室外","4,235","808","1,074.8100","283.0000","1,357.8100","99.92"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","1,228","11","300.1400","4.8700","305.0100","22.45"
"中間養成","847","158","209.4700","48.3500","257.8200","18.97"
"成魚養成","1,846","622","496.9200","222.2100","719.1300","52.92"
"蓄養可上市之成魚","315","19","68.6400","8.2800","76.9200","5.66"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","174","8","38.4900","3.0400","41.5300","9.77"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","1,330","128","319.2600","64.1200","383.3800","90.23"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","15","1","3.5000","0.7900","4.2900","0.32"
"今年6月","152","20","32.9600","8.5900","41.5500","3.06"
"今年7月","370","11","80.3500","4.7400","85.0900","6.26"
"今年8月","679","22","158.5100","5.6300","164.1400","12.08"
"今年9月","399","63","121.8600","19.9300","141.7900","10.43"
"今年10月","329","90","96.5100","27.1100","123.6200","9.10"
"今年11月","315","146","87.7200","44.8700","132.5900","9.76"
"今年12月","475","124","119.6600","52.6600","172.3200","12.68"
"明年1月","276","126","76.7700","41.9900","118.7600","8.74"
"明年2月","280","100","75.5100","36.4400","111.9500","8.24"
"明年3月","186","68","46.5000","24.0400","70.5400","5.19"
"明年4月","109","33","28.9600","15.7900","44.7500","3.29"
"明年5月","133","2","27.9800","0.4700","28.4500","2.09"
"明年6月","128","1","28.7100","0.2500","28.9600","2.13"
"明年7月","61","2","13.0400","0.4100","13.4500","0.99"
"明年8月","55","1","13.4000","0","13.4000","0.99"
"明年9月","58","0","11.5600","0","11.5600","0.85"
"明年10月","49","0","11.2200","0","11.2200","0.83"
"明年11月","33","0","6.7400","0","6.7400","0.50"
"明年12月","48","0","10.5100","0","10.5100","0.77"
"後年","86","0","23.2000","0","23.2000","1.71"
