"調查年度",95,"放養面積","545.0822(公頃)"
"魚種名稱","石斑","放養數量","322,171,683(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"合　計","2,185","106","545.0822","39.6602","584.7424","100.00","322,171,683","2,717,820"
"屏東縣","473","17","103.2472","4.0887","107.3359","18.36","10,610,300","320,000"
"臺南縣","334","41","116.4302","16.8841","133.3143","22.80","38,605,208","1,700,920"
"雲林縣","20","3","5.1433","1.4591","6.6024","1.13","3,903,800","46,000"
"嘉義縣","160","22","32.1357","5.3946","37.5303","6.42","22,220,901","379,000"
"高雄縣","826","2","202.9477","0.7426","203.6903","34.83","12,609,736","11,000"
"彰化縣","3","0","1.4226","0","1.4226","0.24","90,000","0"
"臺南市","347","17","77.3099","9.0390","86.3489","14.77","233,325,738","164,000"
"宜蘭縣","5","0","1.0811","0","1.0811","0.18","76,000","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","2","0","0.1987","0","0.1987","0.03","13,000","16,900"
"臺東縣","6","0","2.3607","0","2.3607","0.40","300,000","0"
"澎湖縣","6","4","1.3340","2.0521","3.3861","0.58","85,000","80,000"
"新竹縣","1","0","0.8290","0","0.8290","0.14","30,000","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","2","0","0.6421","0","0.6421","0.11","302,000","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"公有","25","0","5.1448","0","5.1448","0.88"
"自有","1,533","71","382.2166","24.8009","407.0175","69.97"
"公有租用","472","31","119.2747","13.4933","132.7680","22.82"
"私有租用","147","3","36.0008","0.7863","36.7871","6.32"
"私有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","422","11","89.8868","4.4748","94.3616","16.14"
"中間養成","246","8","61.2488","4.1452","65.3940","11.18"
"成魚養成","1,517","87","393.9466","31.0402","424.9868","72.68"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","33","6","6.8226","1.9806","8.8032","1.51"
"純海水","1,761","82","449.9061","32.0390","481.9451","82.42"
"半淡鹹水","391","18","88.3535","5.6406","93.9941","16.07"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","33","9","9.7575","5.3944","15.1519","2.59"
"今年6月","189","2","46.0672","0.3537","46.4209","7.94"
"今年7月","163","10","45.7124","3.6117","49.3241","8.44"
"今年8月","139","0","35.0480","0","35.0480","5.99"
"今年9月","49","0","13.2248","0","13.2248","2.26"
"今年10月","117","2","33.1951","1.4751","34.6702","5.93"
"今年11月","62","1","14.2828","0.4241","14.7069","2.52"
"今年12月","405","44","101.7817","11.5921","113.3738","19.39"
"明年1月","66","0","14.2044","0","14.2044","2.43"
"明年2月","82","5","19.7639","1.4528","21.2167","3.63"
"明年3月","187","3","42.0208","1.9247","43.9455","7.52"
"明年4月","186","1","39.9542","0.1335","40.0877","6.86"
"明年5月","80","3","18.0498","1.7033","19.7531","3.38"
"明年6月","77","2","22.6499","0.9933","23.6432","4.04"
"明年7月","47","0","11.3180","0","11.3180","1.94"
"明年8月","37","0","9.0017","0","9.0017","1.54"
"明年9月","18","0","5.5483","0","5.5483","0.95"
"明年10月","55","1","12.4802","0.6340","13.1142","2.24"
"明年11月","19","0","3.9213","0","3.9213","0.67"
"明年12月","75","15","16.7474","7.4442","24.1916","4.14"
"後年","54","7","18.7459","2.2483","20.9942","3.59"
"今年4月","18","0","4.1746","0","4.1746","0.71"
"今年1月","7","0","2.1631","0","2.1631","0.37"
"今年3月","14","0","3.8444","0","3.8444","0.66"
"今年2月","6","1","1.4248","0.2750","1.6998","0.29"
