"調查年度",96,"放養面積","834.8327(公頃)"
"魚種名稱","石斑魚","放養數量","81,259,917(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計"
"總　計","199","516","103","100","918","210.3848","447.3456","100.7250","76.3773","834.8327","100.00","81,259,917","199","516","103","100","918"
"屏東縣","11","195","81","33","320","8.7612","120.7637","54.0695","19.3850","202.9794","24.31","17,590,860","11","195","81","33","320"
"臺南縣","38","43","18","3","102","46.4656","107.2403","44.8200","14.6589","213.1848","25.54","15,339,771","38","43","18","3","102"
"雲林縣","4","10","4","0","18","7.0768","7.5174","1.8355","0","16.4297","1.97","3,094,510","4","10","4","0","18"
"嘉義縣","41","36","0","7","84","36.6979","34.4541","0","4.5353","75.6873","9.07","33,453,830","41","36","0","7","84"
"高雄縣","33","228","0","40","301","29.0647","174.1094","0","28.5888","231.7629","27.76","11,297,600","33","228","0","40","301"
"彰化縣","0","1","0","2","3","0","0.9900","0","0.6000","1.5900","0.19","151,500","0","1","0","2","3"
"臺南市","70","2","0","11","83","81.2484","2.2007","0","7.4808","90.9299","10.89","272,346","70","2","0","11","83"
"宜蘭縣","1","0","0","0","1","0.6467","0","0","0","0.6467","0.08","8,000","1","0","0","0","1"
"桃園縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","0","1","0","2","3","0","0.0700","0","0.3000","0.3700","0.04","23,000","0","1","0","2","3"
"臺東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"澎湖縣","1","0","0","0","1","0.4235","0","0","0","0.4235","0.05","20,500","1","0","0","0","1"
"新竹縣","0","0","0","2","2","0","0","0","0.8285","0.8285","0.10","8,000","0","0","0","2","2"
"南投縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","新放養量(尾、粒、隻)"
"今年3月","2","0.4206","26,000"
"今年4月","13","6.2209","245,019"
"今年5月","41","22.0020","2,592,551"
"今年6月","66","79.0318","11,635,365"
"今年7月","63","49.3367","841,413"
"今年8月","35","20.3538","2,755,025"
"今年9月","21","9.3800","581,003"
"今年10月","83","62.2550","10,199,915"
"今年11月","46","45.5824","2,686,113"
"今年12月","283","193.9471","29,558,448"
"明年1月","45","16.4076","1,850,892"
"明年2月","78","40.0224","1,509,700"
"明年3月","68","37.4609","5,424,103"
"明年4月","57","30.0820","1,714,003"
"明年5月","63","30.2257","1,863,001"
"明年6月","53","26.5976","1,145,302"
"明年7月","17","6.8166","412,602"
"明年8月","17","5.3599","306,500"
"明年9月","8","3.1020","391,500"
"明年10月","41","21.6956","771,501"
"明年11月","8","3.1974","85,800"
"明年12月","81","51.0597","1,614,580"
"後年","15","7.8742","284,600"
