"調查年度",92,"放養面積","(公頃)"
"魚種名稱","草蝦","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","4","0","0.9500","0","0.9500","0.12","812,000","219,300"
"臺南縣","126","186","53.3900","100.6900","154.0800","19.01","23,610,500","84,771,800"
"雲林縣","324","23","109.8300","11.4900","121.3200","14.97","37,058,364","236,630,980"
"嘉義縣","353","59","99.4800","20.6000","120.0800","14.81","66,127,000","31,439,020"
"高雄縣","157","20","49.2200","12.4700","61.6900","7.61","28,522,500","7,974,000"
"彰化縣","22","1","6.7100","0.8500","7.5600","0.93","6,270,000","1,011,600"
"臺南市","633","118","211.6500","53.5200","265.1700","32.71","135,612,000","26,382,400"
"宜蘭縣","261","20","69.4700","7.7500","77.2200","9.53","51,237,000","2,576,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","1","0","0.3100","0","0.3100","0.04","35,000","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","4","1","1.8600","0.4500","2.3100","0.28","570,000","2,435,000"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","1,885","428","602.8700","207.8200","810.6900","100.00","349,854,364","393,440,100"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","8","0","0.3000","0","0.3000","0.04"
"室外","1,877","428","602.5700","207.8200","810.3900","99.96"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","32","2","6.3300","1.6200","7.9500","0.98"
"中間養成","404","30","138.9000","15.3300","154.2300","19.02"
"成魚養成","1,313","384","419.4500","184.9900","604.4400","74.56"
"蓄養可上市之成魚","136","12","38.1900","5.8800","44.0700","5.44"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","37","3","10.5100","1.0600","11.5700","4.57"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","648","113","193.5800","47.8900","241.4700","95.43"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","4","0","0.9300","0","0.9300","0.11"
"今年6月","20","0","5.0500","0","5.0500","0.62"
"今年7月","100","1","29.9500","0.4100","30.3600","3.74"
"今年8月","442","35","124.3600","14.4700","138.8300","17.12"
"今年9月","720","102","240.6600","43.6000","284.2600","35.06"
"今年10月","270","115","95.0500","49.8200","144.8700","17.87"
"今年11月","178","160","62.4000","90.4300","152.8300","18.85"
"今年12月","84","13","21.5500","7.3800","28.9300","3.57"
"明年1月","4","0","0.8800","0","0.8800","0.11"
"明年2月","4","0","1.2600","0","1.2600","0.16"
"明年3月","8","0","2.7500","0","2.7500","0.34"
"明年4月","6","0","1.7200","0","1.7200","0.21"
"明年5月","4","0","1.3300","0","1.3300","0.16"
"明年6月","9","0","2.5100","0","2.5100","0.31"
"明年7月","6","0","2.0400","0","2.0400","0.25"
"明年8月","7","0","2.4500","0","2.4500","0.30"
"明年9月","6","1","2.0400","0.8600","2.9000","0.36"
"明年10月","3","1","1.5000","0.8500","2.3500","0.29"
"明年11月","5","0","2.2800","0","2.2800","0.28"
"明年12月","1","0","0.6200","0","0.6200","0.08"
"後年","4","0","1.5400","0","1.5400","0.19"
