"調查年度",91,"放養面積","(公頃)"
"魚種名稱","西施貝","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","42","0","15.1800","0","15.1800","87.09","4,453,500","0"
"臺南縣","0","0","0","0","0","0","0","0"
"雲林縣","4","2","1.7400","0","1.7400","9.98","2,730,000","970,000"
"嘉義縣","1","0","0.5100","0","0.5100","2.93","600,000","0"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","0","0","0","0","0","0","0","0"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","47","2","17.4300","0","17.4300","100.00","7,783,500","970,000"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","2","0","0.4000","0","0.4000","2.29"
"室外","37","2","15.5400","0","15.5400","89.16"
"兼有","8","0","1.4900","0","1.4900","8.55"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","3","0","0.5500","0","0.5500","3.16"
"中間養成","12","2","3.8400","0","3.8400","22.03"
"成魚養成","12","0","5.9100","0","5.9100","33.91"
"蓄養可上市之成魚","20","0","7.1300","0","7.1300","40.91"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","11","2","2.1200","0","2.1200","12.88"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","35","0","14.3400","0","14.3400","87.12"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","2","0","0.7100","0","0.7100","4.07"
"今年7月","3","0","1.0200","0","1.0200","5.85"
"今年8月","21","0","9.4800","0","9.4800","54.39"
"今年9月","7","0","1.7900","0","1.7900","10.27"
"今年10月","6","0","1.5600","0","1.5600","8.95"
"今年11月","1","1","0.1500","0","0.1500","0.86"
"今年12月","1","0","0.1700","0","0.1700","0.98"
"明年1月","0","0","0","0","0","0"
"明年2月","2","1","1.4900","0","1.4900","8.55"
"明年3月","1","0","0.5500","0","0.5500","3.16"
"明年4月","1","0","0.1300","0","0.1300","0.75"
"明年5月","1","0","0.2300","0","0.2300","1.32"
"明年6月","0","0","0","0","0","0"
"明年7月","0","0","0","0","0","0"
"明年8月","0","0","0","0","0","0"
"明年9月","1","0","0.1500","0","0.1500","0.86"
"明年10月","0","0","0","0","0","0"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","0","0","0","0","0"
