"調查年度",93,"放養面積","(公頃)"
"魚種名稱","甲魚(鱉)","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","1,058","0","63.4200","0","63.4200","58.26","10,721,508","0"
"臺南縣","30","0","5.9500","0","5.9500","5.47","434,900","0"
"雲林縣","215","0","14.2300","0","14.2300","13.07","1,020,134","200"
"嘉義縣","10","0","0.7200","0","0.7200","0.66","60,400","0"
"高雄縣","158","0","14.0700","0","14.0700","12.93","1,483,300","0"
"彰化縣","106","0","8.8800","0","8.8800","8.16","554,700","0"
"臺南市","0","1","0","0.1200","0.1200","0.11","0","500"
"宜蘭縣","28","0","1.4600","0","1.4600","1.34","244,000","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","1,605","1","108.7300","0.1200","108.8500","100.00","14,518,942","700"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","7","0","0.5700","0","0.5700","0.52"
"室外","1,598","1","108.1600","0.1200","108.2800","99.48"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","305","0","24.3800","0","24.3800","22.40"
"中間養成","889","0","60.8600","0","60.8600","55.91"
"成魚養成","158","1","12.2100","0.1200","12.3300","11.33"
"蓄養可上市之成魚","253","0","11.2800","0","11.2800","10.36"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","1,598","0","107.3400","0","107.3400","98.61"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","7","1","1.3900","0.1200","1.5100","1.39"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","17","0","1.2200","0","1.2200","1.12"
"今年6月","8","0","1.2700","0","1.2700","1.17"
"今年7月","37","0","2.9100","0","2.9100","2.68"
"今年8月","72","0","5.2500","0","5.2500","4.84"
"今年9月","55","0","3.9300","0","3.9300","3.62"
"今年10月","151","0","11.3700","0","11.3700","10.48"
"今年11月","193","0","9.4100","0","9.4100","8.67"
"今年12月","369","0","19.1500","0","19.1500","17.65"
"明年1月","208","1","11.9300","0.1200","12.0500","11.11"
"明年2月","188","0","13.9800","0","13.9800","12.88"
"明年3月","105","0","7.8800","0","7.8800","7.26"
"明年4月","48","0","5.8100","0","5.8100","5.35"
"明年5月","47","0","4.2500","0","4.2500","3.92"
"明年6月","27","0","2.9600","0","2.9600","2.73"
"明年7月","9","0","0.6400","0","0.6400","0.59"
"明年8月","5","0","0.1600","0","0.1600","0.15"
"明年9月","21","0","0.9200","0","0.9200","0.85"
"明年10月","20","0","3.0500","0","3.0500","2.81"
"明年11月","2","0","0.2500","0","0.2500","0.23"
"明年12月","3","0","0.4700","0","0.4700","0.43"
"後年","12","0","1.5700","0","1.5700","1.45"
