"調查年度",89,"放養面積","(公頃)"
"魚種名稱","甲魚(鱉)","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","1,148","0","103.0929","0","103.0929","58.80","17,916,670","0"
"臺南縣","40","1","9.7028","0.1201","9.8229","5.60","575,500","2,000"
"雲林縣","194","2","15.5180","0.5799","16.0979","9.18","715,270","8,500"
"嘉義縣","39","4","5.2972","0.9901","6.2873","3.59","540,460","90,000"
"高雄縣","150","0","15.8596","0","15.8596","9.05","2,794,000","0"
"彰化縣","218","0","19.2508","0","19.2508","10.98","1,062,553","4,800"
"臺南市","5","0","1.5223","0","1.5223","0.87","13,500","0"
"宜蘭縣","42","0","3.3943","0","3.3943","1.94","41,623","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","60"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","1,836","7","173.6379","1.6901","175.3280","100.00","23,659,576","105,360"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","5","0","0.7328","0","0.7328","0.42"
"室外","1,820","4","170.8236","0.9300","171.7536","97.96"
"兼有","11","3","2.0815","0.7601","2.8416","1.62"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","328","0","31.2120","0","31.2120","17.80"
"中間養成","340","1","41.1557","0.1201","41.2758","23.54"
"成魚養成","474","5","54.0523","1.3400","55.3923","31.59"
"蓄養可上市之成魚","694","1","47.2179","0.2300","47.4479","27.06"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","1,831","7","172.4160","1.6901","174.1061","99.30"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","5","0","1.2219","0","1.2219","0.70"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","13","0","0.9706","0","0.9706","0.55"
"今年6月","43","0","4.8968","0","4.8968","2.79"
"今年7月","148","0","15.2753","0","15.2753","8.71"
"今年8月","170","0","12.9962","0","12.9962","7.41"
"今年9月","268","0","20.1188","0","20.1188","11.47"
"今年10月","257","0","22.0447","0","22.0447","12.57"
"今年11月","212","0","17.1329","0","17.1329","9.77"
"今年12月","238","0","23.0824","0","23.0824","13.17"
"明年1月","89","3","13.3209","0.7601","14.0810","8.03"
"明年2月","103","0","15.3135","0","15.3135","8.73"
"明年3月","53","1","6.5369","0.0412","6.5781","3.75"
"明年4月","67","0","6.6066","0","6.6066","3.77"
"明年5月","23","1","1.4687","0.5387","2.0074","1.14"
"明年6月","27","0","2.9297","0","2.9297","1.67"
"明年7月","18","0","1.5827","0","1.5827","0.90"
"明年8月","11","0","1.4670","0","1.4670","0.84"
"明年9月","7","0","0.3858","0","0.3858","0.22"
"明年10月","16","0","1.1976","0","1.1976","0.68"
"明年11月","13","0","0.6049","0","0.6049","0.35"
"明年12月","7","0","0.8457","0","0.8457","0.48"
"後年","53","2","4.8602","0.3501","5.2103","2.97"
