"調查年度",90,"放養面積","(公頃)"
"魚種名稱","其他鯛魚類","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","1,223","35","268.1785","12.2722","280.4507","44.19","44,402,990","531,300"
"臺南縣","92","13","37.7386","5.0547","42.7933","6.74","934,200","271,300"
"雲林縣","0","0","0","0","0","0","0","0"
"嘉義縣","561","20","176.9586","8.1987","185.1573","29.18","10,469,944","452,700"
"高雄縣","347","8","109.5696","3.4991","113.0687","17.82","3,617,200","98,450"
"彰化縣","17","0","5.4997","0","5.4997","0.87","377,000","500"
"臺南市","16","3","5.6764","0.5977","6.2741","0.99","1,690,000","20,500"
"宜蘭縣","5","0","1.3631","0","1.3631","0.21","40,500","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","2,261","79","604.9845","29.6224","634.6069","100.00","61,531,834","1,374,750"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","1","0","0.0226","0","0.0226","0.00"
"室外","2,260","79","604.9619","29.6224","634.5843","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","454","4","64.6571","1.0821","65.7392","10.36"
"中間養成","273","23","69.1285","7.8351","76.9636","12.13"
"成魚養成","1,325","47","415.3993","19.0476","434.4469","68.46"
"蓄養可上市之成魚","209","5","55.7996","1.6576","57.4572","9.05"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","58","6","15.9254","2.8220","18.7474","3.59"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","1,947","39","491.2114","11.9830","503.1944","96.41"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","3","0","1.8999","0","1.8999","0.30"
"今年6月","56","0","14.8482","0","14.8482","2.34"
"今年7月","122","4","32.3318","1.2669","33.5987","5.29"
"今年8月","359","4","60.5227","0.9650","61.4877","9.69"
"今年9月","247","2","58.0856","0.3430","58.4286","9.21"
"今年10月","420","12","121.3830","3.4176","124.8006","19.67"
"今年11月","181","8","54.7853","2.5725","57.3578","9.04"
"今年12月","269","23","83.5686","8.6088","92.1774","14.53"
"明年1月","115","13","32.2943","4.6626","36.9569","5.82"
"明年2月","188","5","52.0233","2.2546","54.2779","8.55"
"明年3月","73","3","21.8224","2.7195","24.5419","3.87"
"明年4月","53","1","18.7866","0.5797","19.3663","3.05"
"明年5月","76","0","23.3646","0","23.3646","3.68"
"明年6月","40","1","12.4141","0.6221","13.0362","2.05"
"明年7月","12","2","3.6040","1.0623","4.6663","0.74"
"明年8月","12","0","3.8884","0","3.8884","0.61"
"明年9月","11","1","3.7365","0.5478","4.2843","0.68"
"明年10月","6","0","1.9983","0","1.9983","0.31"
"明年11月","5","0","1.0806","0","1.0806","0.17"
"明年12月","5","0","1.0083","0","1.0083","0.16"
"後年","8","0","1.5380","0","1.5380","0.24"
