"調查年度",91,"放養面積","(公頃)"
"魚種名稱","黃鰭鯛","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","77","0","17.6000","0","17.6000","9.46","2,090,600","0"
"臺南縣","1","0","0.1200","0","0.1200","0.06","40,000","500"
"雲林縣","0","0","0","0","0","0","0","0"
"嘉義縣","500","22","160.3400","6.1000","166.4400","89.50","73,007,000","571,130"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","2","4","0.1100","1.0100","1.1200","0.60","26,000","85,000"
"臺南市","2","0","0.6900","0","0.6900","0.37","70,000","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","582","26","178.8600","7.1100","185.9700","100.00","75,233,600","656,630"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","582","26","178.8600","7.1100","185.9700","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","16","0","1.3400","0","1.3400","0.72"
"中間養成","38","8","7.2300","1.6800","8.9100","4.79"
"成魚養成","523","18","168.1700","5.4300","173.6000","93.35"
"蓄養可上市之成魚","5","0","2.1200","0","2.1200","1.14"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","152","11","44.7300","2.4600","47.1900","26.72"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","411","7","127.6200","1.7800","129.4000","73.28"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","3","0","0.9100","0","0.9100","0.49"
"今年7月","7","0","1.5600","0","1.5600","0.84"
"今年8月","81","1","17.8600","0.1000","17.9600","9.66"
"今年9月","58","0","17.0400","0","17.0400","9.16"
"今年10月","200","2","67.7800","0.4700","68.2500","36.70"
"今年11月","28","9","8.1200","2.6000","10.7200","5.76"
"今年12月","96","5","28.8100","1.0400","29.8500","16.05"
"明年1月","31","0","8.7200","0","8.7200","4.69"
"明年2月","11","0","3.7600","0","3.7600","2.02"
"明年3月","12","3","3.5200","1.2100","4.7300","2.54"
"明年4月","6","1","2.0000","0.0700","2.0700","1.11"
"明年5月","12","1","5.5300","0.2900","5.8200","3.13"
"明年6月","5","1","2.3000","0.2200","2.5200","1.36"
"明年7月","4","2","1.1800","0.6500","1.8300","0.98"
"明年8月","3","0","1.1000","0","1.1000","0.59"
"明年9月","4","0","1.7400","0","1.7400","0.94"
"明年10月","10","1","3.5000","0.4600","3.9600","2.13"
"明年11月","6","0","2.2300","0","2.2300","1.20"
"明年12月","2","0","0.3700","0","0.3700","0.20"
"後年","3","0","0.8300","0","0.8300","0.45"
