"調查年度",95,"放養面積","36.6748(公頃)"
"魚種名稱","黃鰭鯛","放養數量","5,641,300(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"合　計","137","37","36.6748","11.9500","48.6248","100.00","5,641,300","1,457,000"
"屏東縣","0","0","0","0","0","0","0","0"
"臺南縣","7","0","1.2161","0","1.2161","2.50","750,000","0"
"雲林縣","4","0","1.2328","0","1.2328","2.54","128,000","40,000"
"嘉義縣","122","37","33.0301","11.9500","44.9801","92.50","4,702,300","1,397,000"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","1","0","0.1562","0","0.1562","0.32","1,000","0"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","3","0","1.0396","0","1.0396","2.14","60,000","20,000"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"公有","1","0","0.2614","0","0.2614","0.54"
"自有","108","27","28.7782","8.5118","37.2900","77.10"
"公有租用","18","4","4.9131","1.5534","6.4665","13.37"
"私有租用","8","6","2.4659","1.8848","4.3507","8.99"
"私有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","2","0","0.7968","0","0.7968","1.64"
"中間養成","14","0","3.4885","0","3.4885","7.17"
"成魚養成","121","37","32.3895","11.9500","44.3395","91.19"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","12","4","4.3924","0.7593","5.1517","10.59"
"純海水","11","1","2.4119","1.2336","3.6455","7.50"
"半淡鹹水","114","32","29.8705","9.9571","39.8276","81.91"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","7","0","1.7910","0","1.7910","3.68"
"今年7月","8","0","1.6520","0","1.6520","3.40"
"今年8月","0","0","0","0","0","0"
"今年9月","4","0","1.3973","0","1.3973","2.87"
"今年10月","9","0","2.9079","0","2.9079","5.98"
"今年11月","5","0","1.5651","0","1.5651","3.22"
"今年12月","19","9","5.0544","3.1993","8.2537","16.97"
"明年1月","7","4","1.5723","0.7593","2.3316","4.80"
"明年2月","11","1","3.2635","0.3385","3.6020","7.41"
"明年3月","8","0","1.5791","0","1.5791","3.25"
"明年4月","3","0","0.9966","0","0.9966","2.05"
"明年5月","3","0","1.1513","0","1.1513","2.37"
"明年6月","7","2","1.7277","1.5007","3.2284","6.64"
"明年7月","2","5","0.3294","1.1297","1.4591","3.00"
"明年8月","7","7","2.1595","1.7515","3.9110","8.04"
"明年9月","0","0","0","0","0","0"
"明年10月","7","0","1.7071","0","1.7071","3.51"
"明年11月","9","1","1.4271","0.3688","1.7959","3.69"
"明年12月","8","2","2.3542","0.6501","3.0043","6.18"
"後年","13","6","4.0393","2.2521","6.2914","12.94"
"今年4月","0","0","0","0","0","0"
"今年1月","0","0","0","0","0","0"
"今年3月","0","0","0","0","0","0"
"今年2月","0","0","0","0","0","0"
