"調查年度",97,"放養面積","33.0133(公頃)"
"魚種名稱","鯉科魚(含草鰱魚)","放養數量","27,399,190(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數",,,,,"養殖戶類別統計"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,"在池（尾、粒、隻）","新放養（尾、粒、隻）","第一類(有水權)","第一類(無水權)","第二類","第三類","小計","魚苗戶","養成戶"
"總　計","8","15","4","28","55","6.0563","11.1061","1.3515","14.4994","33.0133","100.00","0","27,399,190","8","15","4","28","55","0","0"
"屏東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺南縣","4","11","0","5","20","3.9064","10.0423","0","1.7580","15.7067","47.58","0","26,228,300","4","11","0","5","20","0","0"
"雲林縣","0","2","2","0","4","0","0.4516","0.7409","0","1.1925","3.61","0","505,500","0","2","2","0","4","0","0"
"嘉義縣","3","1","1","4","9","1.7499","0.4563","0.3647","8.1718","10.7427","32.54","0","189,200","3","1","1","4","9","0","0"
"高雄縣","0","0","0","5","5","0","0","0","1.2420","1.2420","3.76","0","3,800","0","0","0","5","5","0","0"
"彰化縣","0","0","1","0","1","0","0","0.2459","0","0.2459","0.74","0","300,000","0","0","1","0","1","0","0"
"臺南市","0","1","0","0","1","0","0.1559","0","0","0.1559","0.47","0","2,000","0","1","0","0","1","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","1","0","0","6","7","0.4000","0","0","3.2676","3.6676","11.11","0","92,390","1","0","0","6","7","0","0"
"臺東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","7","7","0","0","0","0","0","0","0","68,000","0","0","0","7","7","0","0"
"南投縣","0","0","0","1","1","0","0","0","0.0600","0.0600","0.18","0","10,000","0","0","0","1","1","0","0"
"臺北縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","在池放養量(尾、粒、隻)","新放養量(尾、粒、隻)","預定收獲重量(公噸)"
"經營型態統計─口數、面積(公頃)"
"所屬縣市","無填寫",,"魚苗繁殖",,"中間養殖",,"成魚養成"
,"魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)"
"經營型態統計─放養量(尾、粒、隻)"
"所屬縣市","無填寫",,"魚苗繁殖",,"中間養殖",,"成魚養成"
,"在池","新放養","在池","新放養","在池","新放養","在池","新放養"
