"調查年度",96,"放養面積","72.7084(公頃)"
"魚種名稱","鯉科魚類(含草鰱魚)","放養數量","6,817,242(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計"
"總　計","18","34","17","30","99","14.1760","28.5050","7.7070","22.3204","72.7084","100.00","6,817,242","18","34","17","30","99"
"屏東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺南縣","7","2","3","5","17","7.8658","1.0241","1.7741","2.9532","13.6172","18.73","2,279,100","7","2","3","5","17"
"雲林縣","1","2","4","0","7","0.4903","0.7599","2.2772","0","3.5274","4.85","517,000","1","2","4","0","7"
"嘉義縣","7","28","8","13","56","3.8272","26.2910","3.2947","15.0190","48.4319","66.61","2,891,902","7","28","8","13","56"
"高雄縣","0","0","0","1","1","0","0","0","0.1448","0.1448","0.20","300","0","0","0","1","1"
"彰化縣","0","0","1","2","3","0","0","0.1404","0.5785","0.7189","0.99","93,150","0","0","1","2","3"
"臺南市","2","0","0","0","2","1.2077","0","0","0","1.2077","1.66","1,000,000","2","0","0","0","2"
"宜蘭縣","1","0","0","0","1","0.7850","0","0","0","0.7850","1.08","2,700","1","0","0","0","1"
"桃園縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","0","1","1","8","10","0","0.4000","0.2206","3.5949","4.2155","5.80","27,790","0","1","1","8","10"
"臺東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","1","1","0","0","0","0.0300","0.0300","0.04","5,000","0","0","0","1","1"
"臺北縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","1","0","0","1","0","0.0300","0","0","0.0300","0.04","300","0","1","0","0","1"
"臺中縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","新放養量(尾、粒、隻)"
"今年3月","1","0.0300","5,000"
"今年4月","0","0","0"
"今年5月","0","0","0"
"今年6月","4","1.9035","102,500"
"今年7月","0","0","0"
"今年8月","4","2.3294","1,017,300"
"今年9月","3","0.5831","2,001,200"
"今年10月","2","1.9028","101,000"
"今年11月","4","2.5012","55,600"
"今年12月","47","32.7067","1,094,302"
"明年1月","7","4.8523","636,700"
"明年2月","5","3.0511","660,490"
"明年3月","6","3.8348","571,550"
"明年4月","3","0.9262","5,900"
"明年5月","4","1.9032","504,300"
"明年6月","3","4.9477","17,100"
"明年7月","1","0.6711","200"
"明年8月","1","0.4403","600"
"明年9月","0","0","0"
"明年10月","0","0","0"
"明年11月","0","0","0"
"明年12月","3","1.2535","9,300"
"後年","2","3.7370","4,600"
