"調查年度",89,"放養面積","(公頃)"
"魚種名稱","花身雞魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","2","0","0.2946","0","0.2946","0.82","46,000","0"
"臺南縣","22","5","10.5040","2.8111","13.3151","37.10","127,000","37,500"
"雲林縣","7","0","1.7204","0","1.7204","4.79","116,000","0"
"嘉義縣","41","2","18.2013","0.3408","18.5421","51.67","3,175,030","120,000"
"高雄縣","4","0","1.0824","0","1.0824","3.02","93,000","4,000"
"彰化縣","0","0","0","0","0","0","0","0"
"臺南市","4","0","0.4386","0","0.4386","1.22","22,800","0"
"宜蘭縣","0","1","0","0.4932","0.4932","1.37","0","5,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","80","8","32.2413","3.6451","35.8864","100.00","3,579,830","166,500"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","80","8","32.2413","3.6451","35.8864","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","1","0","0.5474","0","0.5474","1.53"
"中間養成","7","1","1.7204","0.2083","1.9287","5.37"
"成魚養成","71","7","29.6893","3.4368","33.1261","92.31"
"蓄養可上市之成魚","1","0","0.2842","0","0.2842","0.79"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","5","0","1.2761","0","1.2761","5.84"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","46","5","18.4611","2.1135","20.5746","94.16"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","3","0","1.5447","0","1.5447","4.30"
"今年6月","1","0","0.0600","0","0.0600","0.17"
"今年7月","1","0","0.8416","0","0.8416","2.35"
"今年8月","4","0","1.5563","0","1.5563","4.34"
"今年9月","5","1","0.9209","0.1325","1.0534","2.94"
"今年10月","18","1","6.3905","0.4932","6.8837","19.18"
"今年11月","26","2","11.1012","1.4565","12.5577","34.99"
"今年12月","15","3","5.8167","1.3546","7.1713","19.98"
"明年1月","2","0","2.0240","0","2.0240","5.64"
"明年2月","1","0","0.4808","0","0.4808","1.34"
"明年3月","0","0","0","0","0","0"
"明年4月","2","0","0.7933","0","0.7933","2.21"
"明年5月","0","0","0","0","0","0"
"明年6月","1","0","0.3213","0","0.3213","0.90"
"明年7月","0","0","0","0","0","0"
"明年8月","1","0","0.3900","0","0.3900","1.09"
"明年9月","0","0","0","0","0","0"
"明年10月","0","0","0","0","0","0"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","1","0","0.2083","0.2083","0.58"
