"調查年度",90,"放養面積","(公頃)"
"魚種名稱","花身雞魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","19","0","8.5022","0","8.5022","20.85","571,000","0"
"臺南縣","15","5","9.2497","1.3596","10.6093","26.02","109,400","22,500"
"雲林縣","21","0","6.5577","0","6.5577","16.08","322,400","0"
"嘉義縣","36","0","12.5933","0","12.5933","30.88","1,266,920","0"
"高雄縣","7","1","1.5298","0.3031","1.8329","4.50","115,500","15,000"
"彰化縣","1","1","0.3576","0.0668","0.4244","1.04","5,400","16,700"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","2","0","0.2551","0","0.2551","0.63","13,000","3,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","101","7","39.0454","1.7295","40.7749","100.00","2,403,620","57,200"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","101","7","39.0454","1.7295","40.7749","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","3","1","0.6751","0.0668","0.7419","1.82"
"中間養成","23","0","9.0225","0","9.0225","22.13"
"成魚養成","75","6","29.3478","1.6627","31.0105","76.05"
"蓄養可上市之成魚","0","0","0","0","0","0"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","6","1","1.6337","0.0668","1.7005","6.83"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","66","2","22.7277","0.4841","23.2118","93.17"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","0","0","0","0","0","0"
"今年7月","2","0","1.3844","0","1.3844","3.40"
"今年8月","3","0","0.3997","0","0.3997","0.98"
"今年9月","2","0","0.3211","0","0.3211","0.79"
"今年10月","14","4","5.2240","1.0510","6.2750","15.39"
"今年11月","27","2","13.6267","0.6117","14.2384","34.92"
"今年12月","27","0","7.6577","0","7.6577","18.78"
"明年1月","10","0","2.4563","0","2.4563","6.02"
"明年2月","5","0","2.1936","0","2.1936","5.38"
"明年3月","3","0","1.0583","0","1.0583","2.60"
"明年4月","1","0","0.5318","0","0.5318","1.30"
"明年5月","3","0","1.8994","0","1.8994","4.66"
"明年6月","2","0","0.5468","0","0.5468","1.34"
"明年7月","2","0","1.7456","0","1.7456","4.28"
"明年8月","0","0","0","0","0","0"
"明年9月","0","0","0","0","0","0"
"明年10月","0","1","0","0.0668","0.0668","0.16"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","0","0","0","0","0"
