"調查年度",92,"放養面積","(公頃)"
"魚種名稱","泥鰍","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","0","0","0","0","0","0","0","0"
"臺南縣","138","0","73.2900","0","73.2900","99.95","22,566,000","0"
"雲林縣","0","0","0","0","0","0","0","0"
"嘉義縣","0","0","0","0","0","0","0","0"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","0","0","0","0","0","0","0","0"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","2","0","0.0400","0","0.0400","0.05","60,000","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","140","0","73.3300","0","73.3300","100.00","22,626,000","0"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","140","0","73.3300","0","73.3300","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","0","0","0","0","0","0"
"中間養成","8","0","2.6500","0","2.6500","3.61"
"成魚養成","103","0","56.2900","0","56.2900","76.76"
"蓄養可上市之成魚","29","0","14.3900","0","14.3900","19.62"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","140","0","73.3300","0","73.3300","100.00"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","0","0","0","0","0","0"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","2","0","1.6300","0","1.6300","2.22"
"今年6月","7","0","3.2000","0","3.2000","4.36"
"今年7月","13","0","5.6800","0","5.6800","7.75"
"今年8月","18","0","8.9100","0","8.9100","12.15"
"今年9月","25","0","14.4600","0","14.4600","19.72"
"今年10月","24","0","14.1800","0","14.1800","19.34"
"今年11月","11","0","8.7600","0","8.7600","11.95"
"今年12月","19","0","8.6700","0","8.6700","11.82"
"明年1月","3","0","0.5700","0","0.5700","0.78"
"明年2月","7","0","2.7000","0","2.7000","3.68"
"明年3月","7","0","3.4800","0","3.4800","4.75"
"明年4月","2","0","0.6900","0","0.6900","0.94"
"明年5月","0","0","0","0","0","0"
"明年6月","0","0","0","0","0","0"
"明年7月","0","0","0","0","0","0"
"明年8月","1","0","0.1100","0","0.1100","0.15"
"明年9月","0","0","0","0","0","0"
"明年10月","1","0","0.2900","0","0.2900","0.40"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","0","0","0","0","0"
