"調查年度",96,"放養面積","97.7135(公頃)"
"魚種名稱","淡水長腳蝦","放養數量","58,919,330(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計"
"總　計","65","9","5","6","85","83.7277","6.0143","2.7871","5.1844","97.7135","100.00","58,919,330","65","9","5","6","85"
"屏東縣","59","9","2","6","76","80.0523","6.0143","0.6627","5.1844","91.9137","94.06","55,819,330","59","9","2","6","76"
"臺南縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"雲林縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄縣","0","0","1","0","1","0","0","1.4072","0","1.4072","1.44","500,000","0","0","1","0","1"
"彰化縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺南市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"宜蘭縣","6","0","1","0","7","3.6754","0","0.3676","0","4.0430","4.14","2,520,000","6","0","1","0","7"
"桃園縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","1","0","1","0","0","0.3496","0","0.3496","0.36","80,000","0","0","1","0","1"
"臺東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","新放養量(尾、粒、隻)"
"今年3月","0","0","0"
"今年4月","3","1.6588","1,790,000"
"今年5月","5","2.0056","4,280,000"
"今年6月","2","1.0301","6,000,800"
"今年7月","0","0","0"
"今年8月","2","1.2634","1,300,000"
"今年9月","2","1.6432","918,000"
"今年10月","5","3.7706","1,910,000"
"今年11月","6","2.7695","2,800,000"
"今年12月","0","0","0"
"明年1月","0","0","0"
"明年2月","1","1.4072","500,000"
"明年3月","0","0","0"
"明年4月","0","0","0"
"明年5月","1","0.8000","1,000,000"
"明年6月","1","0.6700","1,000,000"
"明年7月","0","0","0"
"明年8月","0","0","0"
"明年9月","0","0","0"
"明年10月","0","0","0"
"明年11月","0","0","0"
"明年12月","0","0","0"
"後年","0","0","0"
