"調查年度",90,"放養面積","(公頃)"
"魚種名稱","虱目魚苗越冬養殖","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","11","52","6.5800","32.6337","39.2137","15.56","422,000","2,392,000"
"臺南縣","97","2","167.8276","1.9574","169.7850","67.38","30,824,000","37,000"
"雲林縣","0","0","0","0","0","0","0","20,000"
"嘉義縣","10","1","2.6288","0.2879","2.9167","1.16","489,000","36,000"
"高雄縣","29","1","13.7868","0.6296","14.4164","5.72","1,099,600","16,000"
"彰化縣","0","0","0","0","0","0","0","0"
"臺南市","97","4","24.0319","1.6287","25.6606","10.18","5,382,000","299,000"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","244","60","214.8551","37.1373","251.9924","100.00","38,216,600","2,800,000"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","244","60","214.8551","37.1373","251.9924","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","99","0","172.1350","0","172.1350","68.31"
"中間養成","140","56","40.8894","34.0203","74.9097","29.73"
"成魚養成","3","4","0.8309","3.1170","3.9479","1.57"
"蓄養可上市之成魚","2","0","0.9998","0","0.9998","0.40"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","10","5","5.7392","2.0162","7.7554","6.77"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","59","54","72.1737","34.5911","106.7648","93.23"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","2","0","1.2755","0","1.2755","0.51"
"今年7月","22","1","41.6978","0.6296","42.3274","16.80"
"今年8月","28","0","88.7482","0","88.7482","35.22"
"今年9月","9","2","25.4398","1.9574","27.3972","10.87"
"今年10月","2","0","1.4749","0","1.4749","0.59"
"今年11月","2","0","1.0968","0","1.0968","0.44"
"今年12月","6","1","3.0921","0.7626","3.8547","1.53"
"明年1月","7","7","2.6315","4.5652","7.1967","2.86"
"明年2月","22","4","6.3516","2.4182","8.7698","3.48"
"明年3月","15","14","7.1590","9.7863","16.9453","6.72"
"明年4月","123","21","32.9206","11.1386","44.0592","17.48"
"明年5月","6","10","2.9673","5.8794","8.8467","3.51"
"明年6月","0","0","0","0","0","0"
"明年7月","0","0","0","0","0","0"
"明年8月","0","0","0","0","0","0"
"明年9月","0","0","0","0","0","0"
"明年10月","0","0","0","0","0","0"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","0","0","0","0","0"
