"調查年度",90,"放養面積","(公頃)"
"魚種名稱","龍鬚菜","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","2","0","0.2632","0","0.2632","0.04","34,500","0"
"臺南縣","31","142","17.4208","123.6171","141.0379","18.91","505,000","4,760,800"
"雲林縣","89","449","29.0297","253.7449","282.7746","37.91","295,700","2,514,330"
"嘉義縣","73","59","52.0233","43.5497","95.5730","12.81","4,164,300","1,056,800"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","0","0","0","0","0","0","0","0"
"臺南市","1","25","1.6901","29.7508","31.4409","4.21","14,000","295,000"
"宜蘭縣","0","324","0","194.9187","194.9187","26.13","0","3,649,450"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","196","999","100.4271","645.5812","746.0083","100.00","5,013,500","12,276,380"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","196","999","100.4271","645.5812","746.0083","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","0","0","0","0","0","0"
"中間養成","87","164","33.4282","115.1261","148.5543","19.91"
"成魚養成","91","791","57.9191","494.7620","552.6811","74.09"
"蓄養可上市之成魚","18","44","9.0798","35.6931","44.7729","6.00"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","0","0","0","0","0","0"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","17","325","3.7642","195.7275","199.4917","100.00"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","0","15","0","6.7617","6.7617","0.91"
"今年7月","17","290","5.7030","175.2723","180.9753","24.26"
"今年8月","43","348","19.4466","198.7250","218.1716","29.25"
"今年9月","60","199","23.8935","133.7570","157.6505","21.13"
"今年10月","54","93","35.0210","81.5191","116.5401","15.62"
"今年11月","7","29","3.9404","27.4357","31.3761","4.21"
"今年12月","13","21","12.1594","17.6513","29.8107","4.00"
"明年1月","0","0","0","0","0","0"
"明年2月","0","0","0","0","0","0"
"明年3月","0","0","0","0","0","0"
"明年4月","1","0","0.1335","0","0.1335","0.02"
"明年5月","0","0","0","0","0","0"
"明年6月","1","0","0.1297","0","0.1297","0.02"
"明年7月","0","2","0","1.3107","1.3107","0.18"
"明年8月","0","0","0","0","0","0"
"明年9月","0","1","0","1.1253","1.1253","0.15"
"明年10月","0","1","0","2.0231","2.0231","0.27"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","0","0","0","0","0"
