"調查年度",91,"放養面積","(公頃)"
"魚種名稱","蛙類","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","101","0","16.2800","0","16.2800","81.77","47,646,050","0"
"臺南縣","0","0","0","0","0","0","0","0"
"雲林縣","8","0","0.5400","0","0.5400","2.71","64,400","0"
"嘉義縣","5","0","2.1600","0","2.1600","10.85","2,840,600","0"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","1","0","0.6800","0","0.6800","3.42","10,300","0"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","4","0","0.0400","0","0.0400","0.20","83,000","0"
"臺東縣","0","1","0","0.2100","0.2100","1.05","0","60,000"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","119","1","19.7000","0.2100","19.9100","100.00","50,644,350","60,000"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","13","0","0.9600","0","0.9600","4.82"
"室外","105","0","18.6900","0","18.6900","93.87"
"兼有","1","1","0.0500","0.2100","0.2600","1.31"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","4","0","0.7800","0","0.7800","3.92"
"中間養成","27","1","1.3700","0.2100","1.5800","7.94"
"成魚養成","25","0","6.1300","0","6.1300","30.79"
"蓄養可上市之成魚","63","0","11.4200","0","11.4200","57.36"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","118","1","19.5500","0.2100","19.7600","100.00"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","0","0","0","0","0","0"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","1","0","0.4400","0","0.4400","2.21"
"今年6月","3","0","0","0","0","0"
"今年7月","10","0","1.0900","0","1.0900","5.47"
"今年8月","11","0","0.9100","0","0.9100","4.57"
"今年9月","7","0","1.1700","0","1.1700","5.88"
"今年10月","27","0","5.4200","0","5.4200","27.22"
"今年11月","23","0","4.7000","0","4.7000","23.61"
"今年12月","22","1","4.3000","0.2100","4.5100","22.65"
"明年1月","3","0","0.0500","0","0.0500","0.25"
"明年2月","5","0","0.6800","0","0.6800","3.42"
"明年3月","4","0","0.8300","0","0.8300","4.17"
"明年4月","0","0","0","0","0","0"
"明年5月","1","0","0.0400","0","0.0400","0.20"
"明年6月","0","0","0","0","0","0"
"明年7月","1","0","0","0","0","0"
"明年8月","0","0","0","0","0","0"
"明年9月","0","0","0","0","0","0"
"明年10月","0","0","0","0","0","0"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","1","0","0.0700","0","0.0700","0.35"
