"調查年度",97,"放養面積","1,985.6341(公頃)"
"魚種名稱","吳郭魚","放養數量","147,976,232(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數",,,,,"養殖戶類別統計"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,"在池（尾、粒、隻）","新放養（尾、粒、隻）","第一類(有水權)","第一類(無水權)","第二類","第三類","小計","魚苗戶","養成戶"
"總　計","402","499","203","394","1,498","504.5735","621.2182","212.9094","646.9330","1,985.6341","100.00","0","147,976,232","402","499","203","394","1,498","0","0"
"屏東縣","2","1","3","3","9","3.9600","0.8555","1.6569","4.3730","10.8454","0.55","0","1,191,000","2","1","3","3","9","0","0"
"臺南縣","108","178","57","176","519","168.0690","258.0692","88.8984","262.5151","777.5517","39.16","0","75,984,598","108","178","57","176","519","0","0"
"雲林縣","75","74","49","7","205","66.8394","77.8200","49.6307","6.9474","201.2375","10.13","0","13,774,822","75","74","49","7","205","0","0"
"嘉義縣","177","225","60","70","532","221.0534","268.4067","45.6046","82.8780","617.9426","31.12","0","38,068,112","177","225","60","70","532","0","0"
"高雄縣","7","4","7","20","38","4.7571","3.5104","4.7610","10.2549","23.2834","1.17","0","3,897,500","7","4","7","20","38","0","0"
"彰化縣","1","2","4","7","14","0.0210","0.8181","0.3917","1.2816","2.5124","0.13","0","152,450","1","2","4","7","14","0","0"
"臺南市","3","1","0","0","4","9.0086","1.0094","0","0","10.0180","0.50","0","403,000","3","1","0","0","4","0","0"
"宜蘭縣","17","3","15","2","37","10.3250","2.1089","11.7558","1.2851","25.4749","1.28","0","845,000","17","3","15","2","37","0","0"
"桃園縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","11","9","5","73","98","20.1399","8.5600","3.4325","128.0161","160.1485","8.07","0","8,879,750","11","9","5","73","98","0","0"
"臺東縣","1","0","0","0","1","0.4000","0","0","0","0.4000","0.02","0","440,000","1","0","0","0","1","0","0"
"澎湖縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","0","3","36","39","0","0","6.7778","149.3818","156.1596","7.86","0","4,339,000","0","0","3","36","39","0","0"
"南投縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","2","0","0","2","0","0.0600","0","0","0.0600","0.00","0","1,000","0","2","0","0","2","0","0"
"臺中縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","在池放養量(尾、粒、隻)","新放養量(尾、粒、隻)","預定收獲重量(公噸)"
"經營型態統計─口數、面積(公頃)"
"所屬縣市","無填寫",,"魚苗繁殖",,"中間養殖",,"成魚養成"
,"魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)"
"經營型態統計─放養量(尾、粒、隻)"
"所屬縣市","無填寫",,"魚苗繁殖",,"中間養殖",,"成魚養成"
,"在池","新放養","在池","新放養","在池","新放養","在池","新放養"
