"調查年度",92,"放養面積","(公頃)"
"魚種名稱","吳郭魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","43","0","14.6800","0","14.6800","0.54","1,842,720","0"
"臺南縣","1,321","1,072","672.1400","731.2100","1,403.3500","51.74","61,435,800","24,464,500"
"雲林縣","43","0","16.2800","0","16.2800","0.60","642,000","0"
"嘉義縣","1,381","987","474.5500","422.2300","896.7800","33.06","48,936,600","31,626,300"
"高雄縣","82","10","33.5300","6.9800","40.5100","1.49","3,992,300","1,017,900"
"彰化縣","25","8","4.8700","2.2300","7.1000","0.26","4,677,700","25,133,650"
"臺南市","307","172","114.1700","75.9500","190.1200","7.01","4,748,600","5,831,850"
"宜蘭縣","29","0","13.1800","0","13.1800","0.49","231,400","57,500"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","279","10","124.8500","2.8800","127.7300","4.71","52,873,743","8,286,437"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","2","4","0.5000","2.0100","2.5100","0.09","3,500","22,000"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","3,512","2,263","1,468.7500","1,243.4900","2,712.2400","100.00","179,384,363","96,440,137"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","1","1","0.0800","0.3700","0.4500","0.02"
"室外","3,511","2,262","1,468.6700","1,243.1200","2,711.7900","99.98"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","135","6","28.5700","2.0400","30.6100","1.13"
"中間養成","536","85","231.7700","51.1700","282.9400","10.43"
"成魚養成","2,449","1,991","1,006.4000","1,111.0900","2,117.4900","78.07"
"蓄養可上市之成魚","392","181","202.0100","79.1900","281.2000","10.37"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","2,837","1,841","1,219.7900","1,030.9800","2,250.7700","89.58"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","378","246","159.7400","101.9800","261.7200","10.42"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","199","40","90.7500","23.1400","113.8900","4.20"
"今年6月","242","45","109.5900","25.8200","135.4100","4.99"
"今年7月","260","100","105.1500","58.8900","164.0400","6.05"
"今年8月","346","150","133.2800","90.3000","223.5800","8.24"
"今年9月","409","293","183.5900","165.0500","348.6400","12.85"
"今年10月","609","528","267.3800","273.2200","540.6000","19.93"
"今年11月","643","665","258.0300","350.6000","608.6300","22.44"
"今年12月","412","291","171.5400","143.9300","315.4700","11.63"
"明年1月","65","60","24.1700","43.3300","67.5000","2.49"
"明年2月","66","47","25.4100","34.9400","60.3500","2.23"
"明年3月","44","23","17.9700","20.4000","38.3700","1.41"
"明年4月","45","5","18.2900","4.5700","22.8600","0.84"
"明年5月","31","7","17.6700","3.5600","21.2300","0.78"
"明年6月","33","0","18.1100","0","18.1100","0.67"
"明年7月","18","1","5.1400","0.6400","5.7800","0.21"
"明年8月","14","2","6.9000","1.9600","8.8600","0.33"
"明年9月","19","2","4.9700","0.3100","5.2800","0.19"
"明年10月","19","2","3.5900","1.3400","4.9300","0.18"
"明年11月","16","2","3.6300","1.4900","5.1200","0.19"
"明年12月","16","0","2.6400","0","2.6400","0.10"
"後年","6","0","0.9500","0","0.9500","0.04"
