"調查年度",96,"放養面積","53.6615(公頃)"
"魚種名稱","其他鱸魚","放養數量","4,540,001(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計"
"總　計","31","20","7","12","70","25.6441","12.5158","5.0683","10.4333","53.6615","100.00","4,540,001","31","20","7","12","70"
"屏東縣","0","0","3","0","3","0","0","2.0906","0","2.0906","3.90","177,000","0","0","3","0","3"
"臺南縣","2","0","0","0","2","2.0448","0","0","0","2.0448","3.81","187,000","2","0","0","0","2"
"雲林縣","1","2","1","0","4","1.1375","1.7504","1.0694","0","3.9573","7.37","240,000","1","2","1","0","4"
"嘉義縣","27","12","3","7","49","21.5618","7.7854","1.9083","4.4974","35.7529","66.63","3,356,001","27","12","3","7","49"
"高雄縣","0","2","0","1","3","0","1.6000","0","0.1600","1.7600","3.28","133,000","0","2","0","1","3"
"彰化縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺南市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","1","3","0","3","7","0.9000","1.3500","0","5.6559","7.9059","14.73","420,000","1","3","0","3","7"
"臺東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","1","1","0","0","0","0.1200","0.1200","0.22","25,000","0","0","0","1","1"
"臺北縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","1","0","0","1","0","0.0300","0","0","0.0300","0.06","2,000","0","1","0","0","1"
"臺中縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","新放養量(尾、粒、隻)"
"今年3月","0","0","0"
"今年4月","1","0.1600","53,000"
"今年5月","1","0.2712","20,000"
"今年6月","3","1.1830","71,000"
"今年7月","4","0.8884","90,001"
"今年8月","3","1.5179","132,000"
"今年9月","2","1.2500","120,000"
"今年10月","7","2.2281","260,000"
"今年11月","6","2.9592","250,000"
"今年12月","23","18.9119","1,733,000"
"明年1月","5","5.5486","437,000"
"明年2月","5","2.9827","193,000"
"明年3月","5","5.0298","425,000"
"明年4月","4","3.3501","164,000"
"明年5月","3","2.9069","185,000"
"明年6月","3","0.4919","122,000"
"明年7月","1","0.7000","35,000"
"明年8月","1","0.8544","100,000"
"明年9月","0","0","0"
"明年10月","0","0","0"
"明年11月","1","0.9000","40,000"
"明年12月","0","0","0"
"後年","0","0","0"
