"調查年度",97,"放養面積","147.3934(公頃)"
"魚種名稱","其他鱸魚","放養數量","23,742,300(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數",,,,,"養殖戶類別統計"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,"在池（尾、粒、隻）","新放養（尾、粒、隻）","第一類(有水權)","第一類(無水權)","第二類","第三類","小計","魚苗戶","養成戶"
"總　計","79","46","29","17","171","75.1917","30.3060","20.5281","21.3676","147.3934","100.00","0","23,742,300","79","46","29","17","171","0","0"
"屏東縣","0","2","8","1","11","0","1.1761","8.2152","0.5238","9.9151","6.73","0","458,000","0","2","8","1","11","0","0"
"臺南縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"雲林縣","43","17","6","4","70","54.4629","10.3418","4.5144","5.1128","74.4319","50.50","0","11,995,800","43","17","6","4","70","0","0"
"嘉義縣","33","19","15","3","70","20.3535","13.6977","7.7985","1.7361","43.5858","29.57","0","6,131,000","33","19","15","3","70","0","0"
"高雄縣","3","3","0","1","7","0.3753","3.1160","0","3.4072","6.8985","4.68","0","445,500","3","3","0","1","7","0","0"
"彰化縣","0","1","0","1","2","0","0.4196","0","0.4000","0.8196","0.56","0","110,000","0","1","0","1","2","0","0"
"臺南市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"宜蘭縣","0","2","0","0","2","0","0.3249","0","0","0.3249","0.22","0","76,000","0","2","0","0","2","0","0"
"桃園縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","0","1","0","5","6","0","1.2000","0","8.1343","9.3343","6.33","0","4,486,000","0","1","0","5","6","0","0"
"臺東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","2","2","0","0","0","2.0534","2.0534","1.39","0","35,000","0","0","0","2","2","0","0"
"南投縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","1","0","0","1","0","0.0300","0","0","0.0300","0.02","0","5,000","0","1","0","0","1","0","0"
"臺中縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","在池放養量(尾、粒、隻)","新放養量(尾、粒、隻)","預定收獲重量(公噸)"
"經營型態統計─口數、面積(公頃)"
"所屬縣市","無填寫",,"魚苗繁殖",,"中間養殖",,"成魚養成"
,"魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)"
"經營型態統計─放養量(尾、粒、隻)"
"所屬縣市","無填寫",,"魚苗繁殖",,"中間養殖",,"成魚養成"
,"在池","新放養","在池","新放養","在池","新放養","在池","新放養"
