"調查年度",93,"放養面積","(公頃)"
"魚種名稱","其他鱸魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","85","0","18.3200","0","18.3200","25.29","2,747,016","0"
"臺南縣","0","0","0","0","0","0","0","0"
"雲林縣","98","8","23.9400","1.6400","25.5800","35.31","2,945,450","78,500"
"嘉義縣","60","2","18.0000","0.4400","18.4400","25.45","4,488,500","11,000"
"高雄縣","3","0","0.4100","0","0.4100","0.57","216,000","0"
"彰化縣","37","1","7.8600","0.7200","8.5800","11.84","285,000","8,900"
"臺南市","1","2","0.2900","0.5400","0.8300","1.15","58,000","38,000"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","2","0","0.2900","0","0.2900","0.40","46,000","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","10,000"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","286","13","69.1100","3.3400","72.4500","100.00","10,785,966","146,400"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","2","0","0.1200","0","0.1200","0.17"
"室外","284","13","68.9900","3.3400","72.3300","99.83"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","35","0","6.1500","0","6.1500","8.49"
"中間養成","123","8","31.3300","1.6400","32.9700","45.51"
"成魚養成","107","4","26.0500","1.4600","27.5100","37.97"
"蓄養可上市之成魚","21","1","5.5800","0.2400","5.8200","8.03"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","214","9","48.1900","1.8800","50.0700","85.71"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","28","2","7.9100","0.4400","8.3500","14.29"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","1","1","0.3000","0.7200","1.0200","1.43"
"今年6月","30","0","5.3500","0","5.3500","7.50"
"今年7月","12","1","2.8700","0.2400","3.1100","4.36"
"今年8月","14","0","3.0500","0","3.0500","4.28"
"今年9月","7","1","0.8600","0.3000","1.1600","1.63"
"今年10月","10","1","2.7200","0.2100","2.9300","4.11"
"今年11月","22","0","5.7700","0","5.7700","8.09"
"今年12月","28","1","8.0700","0.2300","8.3000","11.63"
"明年1月","13","0","3.5300","0","3.5300","4.95"
"明年2月","36","0","8.2900","0","8.2900","11.62"
"明年3月","37","6","8.0100","1.2700","9.2800","13.01"
"明年4月","32","2","8.6800","0.3700","9.0500","12.69"
"明年5月","18","0","4.5500","0","4.5500","6.38"
"明年6月","4","0","0.8000","0","0.8000","1.12"
"明年7月","1","0","0.5700","0","0.5700","0.80"
"明年8月","2","0","0.4700","0","0.4700","0.66"
"明年9月","1","0","0.4100","0","0.4100","0.57"
"明年10月","2","0","0.3200","0","0.3200","0.45"
"明年11月","1","0","0.4500","0","0.4500","0.63"
"明年12月","8","0","2.5300","0","2.5300","3.55"
"後年","5","0","0.4000","0","0.4000","0.56"
