"調查年度",89,"放養面積","(公頃)"
"魚種名稱","花跳","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","0","0","0","0","0","0","0","0"
"臺南縣","329","4","209.6232","3.5337","213.1569","94.46","7,699,500","150,000"
"雲林縣","0","0","0","0","0","0","0","0"
"嘉義縣","4","0","1.8434","0","1.8434","0.82","265,000","0"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","1","0","0.1442","0","0.1442","0.06","35,000","0"
"臺南市","12","0","10.5162","0","10.5162","4.66","830,000","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","346","4","222.1270","3.5337","225.6607","100.00","8,829,500","150,000"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","346","4","222.1270","3.5337","225.6607","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","0","0","0","0","0","0"
"中間養成","1","0","0.1442","0","0.1442","0.06"
"成魚養成","125","4","94.5510","3.5337","98.0847","43.47"
"蓄養可上市之成魚","220","0","127.4318","0","127.4318","56.47"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","1","0","0.1442","0","0.1442","0.31"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","75","0","45.8858","0","45.8858","99.69"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","3","0","1.4771","0","1.4771","0.65"
"今年7月","10","0","6.7382","0","6.7382","2.99"
"今年8月","16","0","12.5953","0","12.5953","5.58"
"今年9月","72","1","57.3468","0.4280","57.7748","25.60"
"今年10月","53","1","45.1639","0.4257","45.5896","20.20"
"今年11月","26","2","17.8596","2.6800","20.5396","9.10"
"今年12月","165","0","80.2707","0","80.2707","35.57"
"明年1月","0","0","0","0","0","0"
"明年2月","0","0","0","0","0","0"
"明年3月","1","0","0.6754","0","0.6754","0.30"
"明年4月","0","0","0","0","0","0"
"明年5月","0","0","0","0","0","0"
"明年6月","0","0","0","0","0","0"
"明年7月","0","0","0","0","0","0"
"明年8月","0","0","0","0","0","0"
"明年9月","0","0","0","0","0","0"
"明年10月","0","0","0","0","0","0"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","0","0","0","0","0"
