"調查年度",93,"放養面積","(公頃)"
"魚種名稱","蟳蟹類","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","4","0","0.4000","0","0.4000","1.02","39,200","0"
"臺南縣","18","5","9.2800","0.4200","9.7000","24.65","165,600","733,200"
"雲林縣","6","3","0.8900","1.5200","2.4100","6.12","128,200","565,750"
"嘉義縣","5","16","1.5000","6.0900","7.5900","19.29","74,000","827,600"
"高雄縣","4","0","1.3400","0","1.3400","3.41","301,000","0"
"彰化縣","2","1","0.8100","0.1800","0.9900","2.52","7,900","19,100"
"臺南市","13","11","4.0600","6.0800","10.1400","25.77","26,500","360,600"
"宜蘭縣","4","12","1.4500","5.3300","6.7800","17.23","12,000","120,250"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","2,000"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","56","48","19.7300","19.6200","39.3500","100.00","754,400","2,628,500"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","56","48","19.7300","19.6200","39.3500","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","3","0","0.1400","0","0.1400","0.36"
"中間養成","12","3","3.4800","1.5200","5.0000","12.71"
"成魚養成","30","36","14.2200","12.8300","27.0500","68.74"
"蓄養可上市之成魚","11","9","1.8900","5.2700","7.1600","18.20"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","1","5","0.2800","0.4200","0.7000","4.61"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","25","15","5.9400","8.5300","14.4700","95.39"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","7","2","0.5400","0.3700","0.9100","2.34"
"今年7月","3","1","2.0300","0.2100","2.2400","5.75"
"今年8月","2","9","1.4000","3.3200","4.7200","12.12"
"今年9月","6","6","1.2100","2.6400","3.8500","9.89"
"今年10月","9","6","3.1700","1.2500","4.4200","11.35"
"今年11月","8","9","4.4800","4.4300","8.9100","22.89"
"今年12月","12","10","4.1300","6.0100","10.1400","26.05"
"明年1月","1","2","0.1900","0.0900","0.2800","0.72"
"明年2月","4","3","1.1600","1.3000","2.4600","6.32"
"明年3月","1","0","0.4100","0","0.4100","1.05"
"明年4月","0","0","0","0","0","0"
"明年5月","1","0","0.5400","0","0.5400","1.39"
"明年6月","0","0","0","0","0","0"
"明年7月","1","0","0.0500","0","0.0500","0.13"
"明年8月","0","0","0","0","0","0"
"明年9月","0","0","0","0","0","0"
"明年10月","0","0","0","0","0","0"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","0","0","0","0","0"
