"調查年度",91,"放養面積","(公頃)"
"魚種名稱","蟳蟹類","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","33","1","6.9900","0.0700","7.0600","9.10","835,600","365,500"
"臺南縣","21","23","7.5200","24.9100","32.4300","41.79","97,100","980,050"
"雲林縣","1","1","0.2100","0.9000","1.1100","1.43","1,200","140,000"
"嘉義縣","8","17","3.2600","12.1000","15.3600","19.79","912,000","958,600"
"高雄縣","4","0","0.8300","0","0.8300","1.07","201,400","8,000"
"彰化縣","2","0","1.1800","0","1.1800","1.52","13,800","0"
"臺南市","54","5","16.1700","0.4900","16.6600","21.47","408,100","807,300"
"宜蘭縣","8","12","0.8000","2.1800","2.9800","3.84","386,000","683,050"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","131","59","36.9600","40.6500","77.6100","100.00","2,855,200","3,942,500"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","3","0","0.6700","0","0.6700","0.86"
"室外","122","59","34.9900","40.6500","75.6400","97.46"
"兼有","6","0","1.3000","0","1.3000","1.68"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","2","0","0.1400","0","0.1400","0.18"
"中間養成","40","17","7.6200","5.5400","13.1600","16.96"
"成魚養成","78","42","26.2600","35.1100","61.3700","79.07"
"蓄養可上市之成魚","11","0","2.9400","0","2.9400","3.79"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","16","0","3.0200","0","3.0200","7.92"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","51","33","12.4200","22.6900","35.1100","92.08"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","3","0","0.7800","0","0.7800","1.01"
"今年7月","8","5","1.3500","1.0400","2.3900","3.08"
"今年8月","31","4","10.7900","0.8400","11.6300","14.99"
"今年9月","20","12","9.2200","3.6800","12.9000","16.62"
"今年10月","12","11","3.6200","4.8500","8.4700","10.91"
"今年11月","23","1","3.4900","0.8100","4.3000","5.54"
"今年12月","19","13","5.4800","17.9800","23.4600","30.23"
"明年1月","1","0","0.0400","0","0.0400","0.05"
"明年2月","3","10","0.9100","10.2900","11.2000","14.43"
"明年3月","0","2","0","1.1200","1.1200","1.44"
"明年4月","1","0","0.1700","0","0.1700","0.22"
"明年5月","0","0","0","0","0","0"
"明年6月","2","0","0.4800","0","0.4800","0.62"
"明年7月","0","0","0","0","0","0"
"明年8月","0","1","0","0.0400","0.0400","0.05"
"明年9月","1","0","0.0500","0","0.0500","0.06"
"明年10月","2","0","0.1000","0","0.1000","0.13"
"明年11月","1","0","0.0900","0","0.0900","0.12"
"明年12月","0","0","0","0","0","0"
"後年","4","0","0.3900","0","0.3900","0.50"
