"調查年度",89,"放養面積","(公頃)"
"魚種名稱","蟳蟹類","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","21","2","3.4682","0.3091","3.7773","4.04","426,300","449,700"
"臺南縣","26","58","7.2873","31.7383","39.0256","41.70","220,000","561,020"
"雲林縣","2","0","0.7655","0","0.7655","0.82","25,000","22,000"
"嘉義縣","16","43","5.1981","34.8096","40.0077","42.75","217,800","1,585,400"
"高雄縣","0","0","0","0","0","0","0","3,000"
"彰化縣","1","0","0.9498","0","0.9498","1.01","11,000","0"
"臺南市","26","21","7.3632","1.1684","8.5316","9.12","128,000","367,350"
"宜蘭縣","5","0","0.5272","0","0.5272","0.56","9,000","75,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","97","124","25.5593","68.0254","93.5847","100.00","1,037,100","3,063,470"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","97","124","25.5593","68.0254","93.5847","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","4","0","0.2760","0","0.2760","0.29"
"中間養成","28","1","5.5352","0.2370","5.7722","6.17"
"成魚養成","59","123","18.1824","67.7884","85.9708","91.86"
"蓄養可上市之成魚","6","0","1.5657","0","1.5657","1.67"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","2","0","0.0942","0","0.0942","0.24"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","33","44","8.2173","31.6372","39.8545","99.76"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","2","0","0.4777","0","0.4777","0.51"
"今年6月","3","0","1.3295","0","1.3295","1.42"
"今年7月","4","2","0.2776","1.3368","1.6144","1.73"
"今年8月","6","16","0.4382","4.0466","4.4848","4.79"
"今年9月","16","11","7.4728","4.0076","11.4804","12.27"
"今年10月","21","19","4.9638","7.2506","12.2144","13.05"
"今年11月","9","4","1.1675","2.3256","3.4931","3.73"
"今年12月","24","5","7.2211","2.4155","9.6366","10.30"
"明年1月","7","18","1.1294","19.4513","20.5807","21.99"
"明年2月","4","48","0.7794","26.7007","27.4801","29.36"
"明年3月","1","0","0.3023","0","0.3023","0.32"
"明年4月","0","0","0","0","0","0"
"明年5月","0","0","0","0","0","0"
"明年6月","0","0","0","0","0","0"
"明年7月","0","0","0","0","0","0"
"明年8月","0","1","0","0.4907","0.4907","0.52"
"明年9月","0","0","0","0","0","0"
"明年10月","0","0","0","0","0","0"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","0","0","0","0","0","0"
