"調查年度",91,"放養面積","(公頃)"
"魚種名稱","文蛤","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","1","0","0.4400","0","0.4400","0.01","90,000","0"
"臺南縣","11","669","11.5400","710.2300","721.7700","12.41","6,430,000","605,009,000"
"雲林縣","23","3,719","5.4600","2,832.2700","2,837.7300","48.81","7,635,000","4,484,078,800"
"嘉義縣","62","975","36.1100","787.4500","823.5600","14.17","26,120,000","852,902,000"
"高雄縣","0","1","0","0.1800","0.1800","0.00","0","200,000"
"彰化縣","1,660","429","1,113.6700","315.6300","1,429.3000","24.58","1,505,002,870","713,830,400"
"臺南市","0","1","0","0.7700","0.7700","0.01","0","2,000,000"
"宜蘭縣","0","1","0","0.1600","0.1600","0.00","0","1,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","1,757","5,795","1,167.2200","4,646.6900","5,813.9100","100.00","1,545,277,870","6,658,021,200"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","4","0","3.4700","3.4700","0.06"
"室外","1,753","5,791","1,162.7800","4,643.2200","5,806.0000","99.86"
"兼有","4","0","4.4400","0","4.4400","0.08"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","22","118","19.0400","99.0000","118.0400","2.03"
"中間養成","790","2,165","518.7300","1,577.1900","2,095.9200","36.05"
"成魚養成","915","3,067","612.0900","2,565.2400","3,177.3300","54.65"
"蓄養可上市之成魚","30","445","17.3600","405.2600","422.6200","7.27"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","3","86","2.4000","41.0000","43.4000","1.23"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","1,201","3,347","707.0000","2,780.2400","3,487.2400","98.77"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","100","68","66.1100","40.9900","107.1000","1.84"
"今年6月","83","87","66.2600","50.9900","117.2500","2.02"
"今年7月","24","120","12.0700","95.4500","107.5200","1.85"
"今年8月","91","191","57.7600","147.0300","204.7900","3.52"
"今年9月","233","357","137.5300","257.7600","395.2900","6.80"
"今年10月","382","544","241.0500","403.8700","644.9200","11.09"
"今年11月","115","1,133","88.3400","915.1400","1,003.4800","17.26"
"今年12月","188","1,641","131.8500","1,449.2900","1,581.1400","27.20"
"明年1月","78","272","52.0900","219.8500","271.9400","4.68"
"明年2月","83","386","51.7100","285.1300","336.8400","5.79"
"明年3月","91","314","58.0100","246.3200","304.3300","5.23"
"明年4月","47","255","30.5100","207.8200","238.3300","4.10"
"明年5月","70","174","44.8600","137.2300","182.0900","3.13"
"明年6月","110","134","77.3400","96.8300","174.1700","3.00"
"明年7月","15","47","11.8300","33.6700","45.5000","0.78"
"明年8月","23","33","21.9000","33.9800","55.8800","0.96"
"明年9月","11","20","4.6600","20.2400","24.9000","0.43"
"明年10月","10","4","11.5400","2.2700","13.8100","0.24"
"明年11月","2","10","0.8800","1.5700","2.4500","0.04"
"明年12月","1","4","0.9200","1.1000","2.0200","0.03"
"後年","0","1","0","0.1600","0.1600","0.00"
