"調查年度",94,"放養面積","(公頃)"
"魚種名稱","烏魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","12","0","2.9700","0","2.9700","0.29","129,500","0"
"臺南縣","125","495","62.0400","336.9700","399.0100","39.59","591,400","5,597,100"
"雲林縣","573","30","180.2500","11.1900","191.4400","18.99","5,030,300","248,000"
"嘉義縣","96","505","40.6600","218.4900","259.1500","25.71","526,464","3,105,900"
"高雄縣","63","5","28.5000","2.7100","31.2100","3.10","383,000","43,500"
"彰化縣","109","0","37.6400","0","37.6400","3.73","1,139,080","76,500"
"臺南市","80","32","38.3300","15.3500","53.6800","5.33","473,500","725,200"
"宜蘭縣","7","3","2.2300","0.5500","2.7800","0.28","12,300","18,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","1","0","0.2000","0","0.2000","0.02","2,300","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","1","57","0.2300","29.6000","29.8300","2.96","6,000","439,100"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","1,067","1,127","393.0500","614.8600","1,007.9100","100.00","8,293,844","10,253,300"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","1,067","1,127","393.0500","614.8600","1,007.9100","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","9","1","1.5700","0.5300","2.1000","0.21"
"中間養成","681","213","217.8100","155.9200","373.7300","37.08"
"成魚養成","377","913","173.6700","458.4100","632.0800","62.71"
"蓄養可上市之成魚","0","0","0","0","0","0"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","199","724","88.8700","341.8900","430.7600","42.74"
"鹹水","868","403","304.1800","272.9700","577.1500","57.26"
"半淡鹹水","0","0","0","0","0","0"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","2","0","2.2200","0","2.2200","0.22"
"今年6月","1","4","1.3000","1.2900","2.5900","0.26"
"今年7月","2","0","0.9200","0","0.9200","0.09"
"今年8月","1","14","0.1700","7.1200","7.2900","0.72"
"今年9月","8","17","2.8200","8.9200","11.7400","1.16"
"今年10月","101","94","36.5600","97.3200","133.8800","13.28"
"今年11月","193","225","79.6000","115.2800","194.8800","19.34"
"今年12月","171","434","81.9000","239.0300","320.9300","31.84"
"明年1月","88","145","30.2600","58.5700","88.8300","8.81"
"明年2月","17","45","6.7800","17.8000","24.5800","2.44"
"明年3月","5","16","2.9400","10.5500","13.4900","1.34"
"明年4月","4","0","1.7300","0","1.7300","0.17"
"明年5月","3","2","0.6500","1.6200","2.2700","0.23"
"明年6月","0","0","0","0","0","0"
"明年7月","2","1","0.2900","0.2000","0.4900","0.05"
"明年8月","5","0","1.4000","0","1.4000","0.14"
"明年9月","5","0","1.3500","0","1.3500","0.13"
"明年10月","21","2","9.3000","1.6200","10.9200","1.08"
"明年11月","51","57","15.4800","25.7200","41.2000","4.09"
"明年12月","185","47","56.5400","16.6900","73.2300","7.27"
"後年","202","24","60.8400","13.1300","73.9700","7.34"
