"調查年度",96,"放養面積","422.0650(公頃)"
"魚種名稱","烏魚","放養數量","9,638,160(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計"
"總　計","85","175","64","60","384","121.0843","173.6459","65.0471","62.2877","422.0650","100.00","9,638,160","85","175","64","60","384"
"屏東縣","0","1","0","0","1","0","0.4562","0","0","0.4562","0.11","100,000","0","1","0","0","1"
"臺南縣","30","23","7","1","61","52.6094","31.4401","15.0068","0.7000","99.7563","23.64","1,768,100","30","23","7","1","61"
"雲林縣","28","53","51","1","133","28.1249","45.6664","41.0806","1.5000","116.3719","27.57","3,988,200","28","53","51","1","133"
"嘉義縣","16","88","5","20","129","13.6907","84.9589","7.0199","21.4488","127.1183","30.12","1,825,200","16","88","5","20","129"
"高雄縣","8","7","0","7","22","24.9444","10.4030","0","5.2064","40.5538","9.61","427,900","8","7","0","7","22"
"彰化縣","0","1","1","3","5","0","0.1000","1.9398","3.0000","5.0398","1.19","90,000","0","1","1","3","5"
"臺南市","2","0","0","1","3","1.5549","0","0","0.8069","2.3618","0.56","43,000","2","0","0","1","3"
"宜蘭縣","1","1","0","0","2","0.1600","0.5213","0","0","0.6813","0.16","4,500","1","1","0","0","2"
"桃園縣","0","1","0","0","1","0","0.1000","0","0","0.1000","0.02","1,000,000","0","1","0","0","1"
"花蓮縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","27","27","0","0","0","29.6256","29.6256","7.02","391,260","0","0","0","27","27"
"南投縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","新放養量(尾、粒、隻)"
"今年3月","0","0","0"
"今年4月","0","0","0"
"今年5月","0","0","0"
"今年6月","0","0","0"
"今年7月","0","0","0"
"今年8月","2","0.6122","203,000"
"今年9月","2","2.5815","20,200"
"今年10月","16","14.9962","157,500"
"今年11月","87","105.4142","1,092,000"
"今年12月","155","170.6684","4,550,200"
"明年1月","5","4.0850","104,000"
"明年2月","6","4.0318","69,000"
"明年3月","5","4.6348","44,000"
"明年4月","4","5.8340","128,500"
"明年5月","4","2.2275","43,500"
"明年6月","1","1.0000","10,000"
"明年7月","0","0","0"
"明年8月","2","1.4834","92,000"
"明年9月","1","0.4838","10,000"
"明年10月","7","3.7480","188,600"
"明年11月","20","15.8902","247,860"
"明年12月","45","44.3992","1,630,700"
"後年","41","31.5011","930,000"
