"調查年度",90,"放養面積","(公頃)"
"魚種名稱","烏魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","11","6","3.8492","1.4462","5.2954","1.24","145,050","72,300"
"臺南縣","204","191","160.3696","135.1840","295.5536","69.49","1,729,700","3,512,530"
"雲林縣","37","1","21.6879","0.7818","22.4697","5.28","1,095,520","541,600"
"嘉義縣","90","21","42.0147","9.2415","51.2562","12.05","513,850","475,650"
"高雄縣","37","16","16.1803","7.0301","23.2104","5.46","328,500","395,000"
"彰化縣","11","6","2.7857","1.1514","3.9371","0.93","74,700","118,200"
"臺南市","11","15","5.1552","5.9898","11.1450","2.62","190,000","179,500"
"宜蘭縣","2","20","0.5348","10.7069","11.2417","2.64","4,000","97,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","1","0","1.0337","1.0337","0.24","0","1,500"
"臺東縣","1","0","0.2020","0","0.2020","0.05","2,000","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","404","277","252.7794","172.5654","425.3448","100.00","4,083,320","5,393,280"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","404","277","252.7794","172.5654","425.3448","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","6","0","1.0887","0","1.0887","0.26"
"中間養成","55","71","39.3208","37.7189","77.0397","18.11"
"成魚養成","319","189","182.8086","124.4355","307.2441","72.23"
"蓄養可上市之成魚","24","17","29.5613","10.4110","39.9723","9.40"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","74","69","44.4898","46.5773","91.0671","39.16"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","168","87","95.3796","46.0887","141.4683","60.84"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","2","0","0.3821","0","0.3821","0.09"
"今年6月","0","1","0","1.5993","1.5993","0.38"
"今年7月","1","2","0.5197","3.0766","3.5963","0.85"
"今年8月","6","5","3.3750","2.8879","6.2629","1.47"
"今年9月","9","8","5.6212","5.0471","10.6683","2.51"
"今年10月","9","13","4.8630","6.5929","11.4559","2.69"
"今年11月","95","95","50.2236","61.4753","111.6989","26.26"
"今年12月","101","107","56.9954","65.6368","122.6322","28.83"
"明年1月","25","9","14.6324","3.8816","18.5140","4.35"
"明年2月","23","7","22.9611","4.2671","27.2282","6.40"
"明年3月","23","9","32.8320","6.4672","39.2992","9.24"
"明年4月","10","2","11.6671","1.5301","13.1972","3.10"
"明年5月","2","1","1.2233","0.1953","1.4186","0.33"
"明年6月","1","1","0.0564","0.9469","1.0033","0.24"
"明年7月","0","0","0","0","0","0"
"明年8月","0","0","0","0","0","0"
"明年9月","0","0","0","0","0","0"
"明年10月","26","3","9.6008","1.6931","11.2939","2.66"
"明年11月","20","1","9.5754","0.5346","10.1100","2.38"
"明年12月","22","11","11.5855","5.4970","17.0825","4.02"
"後年","29","2","16.6654","1.2366","17.9020","4.21"
