"調查年度",91,"放養面積","(公頃)"
"魚種名稱","鰻魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","709","4","109.2400","0.6000","109.8400","6.20","23,426,580","16,000"
"臺南縣","329","9","154.5300","5.0100","159.5400","9.01","8,813,520","213,745"
"雲林縣","2,293","69","486.9200","18.9600","505.8800","28.56","59,727,900","8,311,900"
"嘉義縣","2,143","7","621.1800","2.9100","624.0900","35.24","53,348,950","131,000"
"高雄縣","469","5","198.4200","1.1300","199.5500","11.27","15,000,500","42,000"
"彰化縣","1,232","12","160.5400","1.9000","162.4400","9.17","24,996,900","363,300"
"臺南市","14","0","7.3600","0","7.3600","0.42","276,000","0"
"宜蘭縣","12","1","2.0900","0.2700","2.3600","0.13","430,000","30,000"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","2","0","0.0700","0","0.0700","0.00","48,000","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","7,203","107","1,740.3500","30.7800","1,771.1300","100.00","186,068,350","9,107,945"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","18","0","6.3600","0","6.3600","0.36"
"室外","6,618","107","1,646.0900","30.7800","1,676.8700","94.68"
"兼有","567","0","87.9000","0","87.9000","4.96"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","167","0","30.0600","0","30.0600","1.70"
"中間養成","3,464","59","702.3700","12.9200","715.2900","40.39"
"成魚養成","2,949","36","868.5100","15.9600","884.4700","49.94"
"蓄養可上市之成魚","623","12","139.4100","1.9000","141.3100","7.98"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","7,124","97","1,720.0100","28.7300","1,748.7400","98.93"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","70","8","17.2600","1.6000","18.8600","1.07"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","42","0","7.9900","0","7.9900","0.45"
"今年6月","304","2","63.3100","0.3600","63.6700","3.59"
"今年7月","607","4","144.2900","1.7500","146.0400","8.25"
"今年8月","1,452","3","347.1000","1.0600","348.1600","19.66"
"今年9月","970","13","247.0300","7.1800","254.2100","14.35"
"今年10月","933","21","257.5800","5.3900","262.9700","14.85"
"今年11月","739","12","195.5300","2.8300","198.3600","11.20"
"今年12月","630","11","160.4300","3.2400","163.6700","9.24"
"明年1月","289","4","66.3000","0.9100","67.2100","3.79"
"明年2月","273","10","59.3300","1.7700","61.1000","3.45"
"明年3月","267","4","62.0600","0.6600","62.7200","3.54"
"明年4月","171","3","33.2000","0.4400","33.6400","1.90"
"明年5月","116","9","23.6200","2.3200","25.9400","1.46"
"明年6月","113","10","19.4700","2.6000","22.0700","1.25"
"明年7月","96","0","17.2600","0","17.2600","0.97"
"明年8月","56","0","10.0600","0","10.0600","0.57"
"明年9月","78","0","14.7400","0","14.7400","0.83"
"明年10月","34","0","4.8200","0","4.8200","0.27"
"明年11月","22","0","4.3800","0","4.3800","0.25"
"明年12月","7","1","1.0700","0.2700","1.3400","0.08"
"後年","4","0","0.7800","0","0.7800","0.04"
