"調查年度",89,"放養面積","(公頃)"
"魚種名稱","鰻魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","914","6","143.3704","1.2896","144.6600","8.19","20,327,516","220,000"
"臺南縣","532","1","294.2274","0.6631","294.8905","16.70","11,119,840","26,360"
"雲林縣","1,632","11","285.8956","2.3486","288.2442","16.32","29,466,401","273,960"
"嘉義縣","1,845","5","559.2863","1.8356","561.1219","31.78","48,718,600","90,000"
"高雄縣","635","13","277.8419","3.0684","280.9103","15.91","20,532,651","319,460"
"彰化縣","1,253","43","180.5485","6.1098","186.6583","10.57","24,537,660","598,444"
"臺南市","13","1","4.1479","0.2742","4.4221","0.25","344,210","1,200"
"宜蘭縣","19","0","4.1292","0","4.1292","0.23","878,330","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","1","0","0.1761","0","0.1761","0.01","900","0"
"臺東縣","0","1","0","0.6400","0.6400","0.04","0","2,500"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","6,844","81","1,749.6233","16.2293","1,765.8526","100.00","155,926,108","1,531,924"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","7","0","1.8042","0","1.8042","0.10"
"室外","6,095","81","1,635.5617","16.2293","1,651.7910","93.54"
"兼有","742","0","112.2574","0","112.2574","6.36"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","466","0","92.9703","0","92.9703","5.26"
"中間養成","2,768","21","554.9375","4.6808","559.6183","31.69"
"成魚養成","2,868","39","927.4461","6.9636","934.4097","52.92"
"蓄養可上市之成魚","742","21","174.2694","4.5849","178.8543","10.13"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","6,775","65","1,728.3000","12.0194","1,740.3194","98.98"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","59","11","15.1578","2.7420","17.8998","1.02"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","44","0","11.5164","0","11.5164","0.65"
"今年6月","187","0","55.6883","0","55.6883","3.15"
"今年7月","452","2","112.3941","0.4444","112.8385","6.39"
"今年8月","665","1","185.0732","0.7263","185.7995","10.52"
"今年9月","1,000","1","243.7807","0.1759","243.9566","13.82"
"今年10月","1,016","11","240.1297","2.5366","242.6663","13.74"
"今年11月","754","6","195.6125","1.2406","196.8531","11.15"
"今年12月","769","45","200.3265","7.2741","207.6006","11.76"
"明年1月","349","1","85.7104","0.1381","85.8485","4.86"
"明年2月","332","5","94.3725","1.2356","95.6081","5.41"
"明年3月","456","3","144.8968","0.7723","145.6691","8.25"
"明年4月","248","1","51.7353","0.6221","52.3574","2.96"
"明年5月","171","0","56.0510","0","56.0510","3.17"
"明年6月","126","2","29.2340","0.2241","29.4581","1.67"
"明年7月","101","0","16.2388","0","16.2388","0.92"
"明年8月","58","2","7.4652","0.1992","7.6644","0.43"
"明年9月","61","0","9.6829","0","9.6829","0.55"
"明年10月","20","0","3.7383","0","3.7383","0.21"
"明年11月","8","0","1.1153","0","1.1153","0.06"
"明年12月","13","0","1.8124","0","1.8124","0.10"
"後年","14","1","3.0490","0.6400","3.6890","0.21"
