"調查年度",94,"放養面積","(公頃)"
"魚種名稱","黑鯛","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","0","0","0","0","0","0","0","0"
"臺南縣","25","0","7.8600","0","7.8600","8.45","568,000","200,000"
"雲林縣","20","3","9.0200","1.4200","10.4400","11.22","502,300","29,200"
"嘉義縣","71","30","22.6400","9.8800","32.5200","34.94","2,782,500","1,120,600"
"高雄縣","112","0","32.3700","0","32.3700","34.78","1,352,000","0"
"彰化縣","6","1","1.6300","1.1100","2.7400","2.94","306,000","1,372,670"
"臺南市","22","3","5.7100","1.4300","7.1400","7.67","8,745,000","35,500"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","256","37","79.2300","13.8400","93.0700","100.00","14,255,800","2,757,970"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","256","37","79.2300","13.8400","93.0700","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","20","0","4.5500","0","4.5500","4.89"
"中間養成","86","6","28.6300","2.9800","31.6100","33.96"
"成魚養成","150","31","46.0500","10.8600","56.9100","61.15"
"蓄養可上市之成魚","0","0","0","0","0","0"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","71","19","20.8200","6.8000","27.6200","29.68"
"鹹水","185","18","58.4100","7.0400","65.4500","70.32"
"半淡鹹水","0","0","0","0","0","0"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","2","0","0.3800","0","0.3800","0.41"
"今年6月","31","0","9.2800","0","9.2800","9.97"
"今年7月","25","0","5.8700","0","5.8700","6.31"
"今年8月","2","0","0.5200","0","0.5200","0.56"
"今年9月","11","4","3.1900","2.2700","5.4600","5.87"
"今年10月","15","5","5.7600","1.8300","7.5900","8.16"
"今年11月","29","7","8.1700","2.7900","10.9600","11.78"
"今年12月","24","2","7.1000","0.5600","7.6600","8.23"
"明年1月","17","1","6.9600","0.4200","7.3800","7.93"
"明年2月","25","1","9.0900","0.2300","9.3200","10.01"
"明年3月","15","2","4.6800","1.0800","5.7600","6.19"
"明年4月","14","4","4.3000","1.4000","5.7000","6.12"
"明年5月","5","7","0.8900","1.9400","2.8300","3.04"
"明年6月","4","3","1.2200","1.2200","2.4400","2.62"
"明年7月","8","1","1.5500","0.1000","1.6500","1.77"
"明年8月","4","0","0.9500","0","0.9500","1.02"
"明年9月","10","0","3.6300","0","3.6300","3.90"
"明年10月","6","0","1.7100","0","1.7100","1.84"
"明年11月","2","0","1.3500","0","1.3500","1.45"
"明年12月","1","0","0.4600","0","0.4600","0.49"
"後年","6","0","2.1700","0","2.1700","2.33"
