"調查年度",93,"放養面積","(公頃)"
"魚種名稱","黑鯛","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","1","0","0.8000","0","0.8000","1.01","180,000","0"
"臺南縣","32","7","11.5200","2.8600","14.3800","18.21","595,250","74,000"
"雲林縣","1","1","0.5900","0.7700","1.3600","1.72","4,000","3,300"
"嘉義縣","71","27","21.5900","7.7500","29.3400","37.16","1,945,000","1,121,200"
"高雄縣","108","0","31.9000","0","31.9000","40.40","1,376,000","0"
"彰化縣","4","0","1.0300","0","1.0300","1.30","183,950","0"
"臺南市","3","0","0.1500","0","0.1500","0.19","144,000","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","220","35","67.5800","11.3800","78.9600","100.00","4,428,200","1,198,500"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","0","0","0","0","0","0"
"室外","220","35","67.5800","11.3800","78.9600","100.00"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","19","0","3.3100","0","3.3100","4.19"
"中間養成","24","1","5.9600","0.7700","6.7300","8.52"
"成魚養成","137","34","46.6500","10.6100","57.2600","72.52"
"蓄養可上市之成魚","40","0","11.6600","0","11.6600","14.77"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","28","1","6.8100","0.7700","7.5800","12.34"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","139","30","44.2300","9.6400","53.8700","87.66"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","0","0","0","0","0"
"今年6月","14","0","3.4200","0","3.4200","4.33"
"今年7月","8","0","2.0600","0","2.0600","2.61"
"今年8月","8","0","1.2800","0","1.2800","1.62"
"今年9月","16","0","6.2400","0","6.2400","7.90"
"今年10月","17","4","5.4400","1.5000","6.9400","8.79"
"今年11月","25","7","9.0500","2.7200","11.7700","14.91"
"今年12月","34","5","9.8700","1.0000","10.8700","13.77"
"明年1月","14","2","5.2700","0.4500","5.7200","7.24"
"明年2月","10","9","3.9000","2.7500","6.6500","8.42"
"明年3月","10","7","2.7600","2.7400","5.5000","6.97"
"明年4月","9","1","2.9300","0.2200","3.1500","3.99"
"明年5月","8","0","2.3400","0","2.3400","2.96"
"明年6月","12","0","3.6900","0","3.6900","4.67"
"明年7月","6","0","1.2000","0","1.2000","1.52"
"明年8月","9","0","2.7000","0","2.7000","3.42"
"明年9月","7","0","2.5500","0","2.5500","3.23"
"明年10月","0","0","0","0","0","0"
"明年11月","5","0","0.8300","0","0.8300","1.05"
"明年12月","2","0","0.2700","0","0.2700","0.34"
"後年","6","0","1.7800","0","1.7800","2.25"
