"調查年度",95,"放養面積","46.4677(公頃)"
"魚種名稱","黑鯛","放養數量","9,160,500(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"合　計","99","29","46.4677","8.0121","54.4798","100.00","9,160,500","2,146,000"
"屏東縣","0","0","0","0","0","0","0","0"
"臺南縣","24","0","14.1120","0","14.1120","25.90","4,741,000","5,500"
"雲林縣","0","0","0","0","0","0","0","0"
"嘉義縣","71","29","19.8228","8.0121","27.8349","51.09","2,413,500","2,093,000"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","2","0","0.2335","0","0.2335","0.43","6,000","47,500"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","2","0","12.2994","0","12.2994","22.58","2,000,000","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"公有","4","0","1.3846","0","1.3846","2.54"
"自有","78","14","39.8114","4.4521","44.2635","81.25"
"公有租用","13","1","4.3161","0.3693","4.6854","8.60"
"私有租用","4","14","0.9556","3.1907","4.1463","7.61"
"私有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","8","0","2.5552","0","2.5552","4.69"
"中間養成","10","0","16.2794","0","16.2794","29.88"
"成魚養成","81","29","27.6331","8.0121","35.6452","65.43"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","24","2","13.4499","0.3698","13.8197","25.37"
"純海水","15","4","5.2397","1.1961","6.4358","11.81"
"半淡鹹水","60","23","27.7781","6.4462","34.2243","62.82"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","2","0","0.5427","0","0.5427","1.00"
"今年6月","3","0","1.3229","0","1.3229","2.43"
"今年7月","6","0","2.9273","0","2.9273","5.37"
"今年8月","0","0","0","0","0","0"
"今年9月","4","0","1.4768","0","1.4768","2.71"
"今年10月","4","2","0.6997","0.5047","1.2044","2.21"
"今年11月","5","0","2.0815","0","2.0815","3.82"
"今年12月","16","6","6.0446","1.5659","7.6105","13.97"
"明年1月","7","0","2.0266","0","2.0266","3.72"
"明年2月","19","0","5.1104","0","5.1104","9.38"
"明年3月","6","1","3.0110","0.2666","3.2776","6.02"
"明年4月","4","0","0.7447","0","0.7447","1.37"
"明年5月","3","7","2.1758","2.7508","4.9266","9.04"
"明年6月","2","13","0.5395","2.9241","3.4636","6.36"
"明年7月","0","0","0","0","0","0"
"明年8月","0","0","0","0","0","0"
"明年9月","1","0","0.2967","0","0.2967","0.54"
"明年10月","4","0","1.2840","0","1.2840","2.36"
"明年11月","0","0","0","0","0","0"
"明年12月","3","0","1.2139","0","1.2139","2.23"
"後年","9","0","2.6702","0","2.6702","4.90"
"今年4月","1","0","12.2994","0","12.2994","22.58"
"今年1月","0","0","0","0","0","0"
"今年3月","0","0","0","0","0","0"
"今年2月","0","0","0","0","0","0"
