"調查年度",93,"放養面積","(公頃)"
"魚種名稱","觀賞魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","127","0","9.4000","0","9.4000","23.70","4,957,378","0"
"臺南縣","60","1","9.9700","0","9.9700","25.13","5,003,900","50,000"
"雲林縣","23","0","2.8600","0","2.8600","7.21","501,140","0"
"嘉義縣","3","0","0.3300","0","0.3300","0.83","22,000","0"
"高雄縣","32","0","3.4200","0","3.4200","8.62","331,000","0"
"彰化縣","131","0","11.2500","0","11.2500","28.36","968,200","0"
"臺南市","0","0","0","0","0","0","0","300"
"宜蘭縣","31","1","2.3500","0.0900","2.4400","6.15","580,150","500"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","407","2","39.5800","0.0900","39.6700","100.00","12,363,768","50,800"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","23","1","1.5100","0","1.5100","3.81"
"室外","384","1","38.0700","0.0900","38.1600","96.19"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","108","1","7.9300","0","7.9300","19.99"
"中間養成","177","0","15.8700","0","15.8700","40.01"
"成魚養成","87","1","10.8200","0.0900","10.9100","27.50"
"蓄養可上市之成魚","35","0","4.9600","0","4.9600","12.50"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","368","2","35.3700","0.0900","35.4600","91.96"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","30","0","3.1000","0","3.1000","8.04"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","5","0","0.8400","0","0.8400","2.15"
"今年6月","23","0","1.8100","0","1.8100","4.63"
"今年7月","4","0","0.5200","0","0.5200","1.33"
"今年8月","10","0","1.0800","0","1.0800","2.76"
"今年9月","21","0","1.1600","0","1.1600","2.97"
"今年10月","33","0","3.3800","0","3.3800","8.64"
"今年11月","59","2","5.7600","0.0900","5.8500","14.96"
"今年12月","81","0","6.6900","0","6.6900","17.11"
"明年1月","49","0","4.3300","0","4.3300","11.07"
"明年2月","55","0","6.2200","0","6.2200","15.91"
"明年3月","37","0","3.4500","0","3.4500","8.82"
"明年4月","20","0","2.9900","0","2.9900","7.65"
"明年5月","4","0","0.2000","0","0.2000","0.51"
"明年6月","1","0","0.0300","0","0.0300","0.08"
"明年7月","1","0","0.2300","0","0.2300","0.59"
"明年8月","0","0","0","0","0","0"
"明年9月","0","0","0","0","0","0"
"明年10月","0","0","0","0","0","0"
"明年11月","1","0","0.1100","0","0.1100","0.28"
"明年12月","0","0","0","0","0","0"
"後年","2","0","0.2100","0","0.2100","0.54"
