"調查年度",89,"放養面積","(公頃)"
"魚種名稱","觀賞魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","427","2","50.0894","0.7152","50.8046","51.70","160,816,200","8,000"
"臺南縣","125","0","24.4368","0","24.4368","24.87","2,546,400","50"
"雲林縣","22","0","0.5306","0","0.5306","0.54","27,960","0"
"嘉義縣","4","0","0.7518","0","0.7518","0.77","1,800,000","0"
"高雄縣","18","2","2.2961","0.1117","2.4078","2.45","688,100","4,000"
"彰化縣","127","3","11.8812","0.3131","12.1943","12.41","729,700","6,000"
"臺南市","8","0","1.9616","0","1.9616","2.00","16,232,520","0"
"宜蘭縣","51","0","5.1834","0","5.1834","5.27","593,150","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","782","7","97.1309","1.1400","98.2709","100.00","183,434,030","18,050"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","20","0","1.2533","0","1.2533","1.28"
"室外","757","7","95.6624","1.1400","96.8024","98.51"
"兼有","5","0","0.2152","0","0.2152","0.22"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","227","1","23.3116","0.1552","23.4668","23.88"
"中間養成","315","2","43.3000","0.1117","43.4117","44.18"
"成魚養成","74","4","12.8120","0.8731","13.6851","13.93"
"蓄養可上市之成魚","166","0","17.7073","0","17.7073","18.02"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","737","7","92.0209","1.1400","93.1609","94.86"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","44","0","5.0444","0","5.0444","5.14"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","10","0","1.5918","0","1.5918","1.62"
"今年6月","63","0","6.1766","0","6.1766","6.29"
"今年7月","113","0","12.7189","0","12.7189","12.94"
"今年8月","162","1","19.6526","0.1552","19.8078","20.16"
"今年9月","93","0","14.1821","0","14.1821","14.43"
"今年10月","121","1","16.3491","0.5600","16.9091","17.21"
"今年11月","56","1","5.5095","0.0856","5.5951","5.69"
"今年12月","108","2","15.5195","0.2275","15.7470","16.02"
"明年1月","30","0","3.2915","0","3.2915","3.35"
"明年2月","4","0","0.3682","0","0.3682","0.37"
"明年3月","4","0","0.2678","0","0.2678","0.27"
"明年4月","1","0","0.1484","0","0.1484","0.15"
"明年5月","0","0","0","0","0","0"
"明年6月","0","0","0","0","0","0"
"明年7月","0","0","0","0","0","0"
"明年8月","1","0","0.0340","0","0.0340","0.03"
"明年9月","5","0","0.0859","0","0.0859","0.09"
"明年10月","0","0","0","0","0","0"
"明年11月","0","0","0","0","0","0"
"明年12月","1","0","0.3459","0","0.3459","0.35"
"後年","10","2","0.8891","0.1117","1.0008","1.02"
