"調查年度",92,"放養面積","(公頃)"
"魚種名稱","觀賞魚","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","23","0","3.7300","0","3.7300","35.26","1,231,000","0"
"臺南縣","7","0","2.0300","0","2.0300","19.19","2,100,000","0"
"雲林縣","0","0","0","0","0","0","0","0"
"嘉義縣","0","0","0","0","0","0","0","0"
"高雄縣","10","0","2.1900","0","2.1900","20.70","43,500","0"
"彰化縣","0","0","0","0","0","0","0","0"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","19","0","2.6300","0","2.6300","24.86","528,750","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","59","0","10.5800","0","10.5800","100.00","3,903,250","0"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","1","0","0.0300","0","0.0300","0.28"
"室外","58","0","10.5500","0","10.5500","99.72"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","11","0","2.6200","0","2.6200","24.76"
"中間養成","1","0","0","0","0","0"
"成魚養成","31","0","4.6500","0","4.6500","43.95"
"蓄養可上市之成魚","16","0","3.3100","0","3.3100","31.29"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","49","0","8.3900","0","8.3900","79.30"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","10","0","2.1900","0","2.1900","20.70"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","4","0","1.0400","0","1.0400","9.83"
"今年6月","18","0","3.2800","0","3.2800","31.00"
"今年7月","6","0","1.3200","0","1.3200","12.48"
"今年8月","5","0","1.0000","0","1.0000","9.45"
"今年9月","4","0","0.8100","0","0.8100","7.66"
"今年10月","7","0","0.9700","0","0.9700","9.17"
"今年11月","3","0","0.1100","0","0.1100","1.04"
"今年12月","9","0","1.5900","0","1.5900","15.03"
"明年1月","0","0","0","0","0","0"
"明年2月","0","0","0","0","0","0"
"明年3月","0","0","0","0","0","0"
"明年4月","0","0","0","0","0","0"
"明年5月","0","0","0","0","0","0"
"明年6月","1","0","0.2900","0","0.2900","2.74"
"明年7月","0","0","0","0","0","0"
"明年8月","0","0","0","0","0","0"
"明年9月","0","0","0","0","0","0"
"明年10月","0","0","0","0","0","0"
"明年11月","0","0","0","0","0","0"
"明年12月","0","0","0","0","0","0"
"後年","2","0","0.1700","0","0.1700","1.61"
