"調查年度",96,"放養面積","153.7221(公頃)"
"魚種名稱","蜆","放養數量","33,680,462(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計"
"總　計","6","17","16","33","72","3.3697","42.4000","26.1509","81.8015","153.7221","100.00","33,680,462","6","17","16","33","72"
"屏東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺南縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"雲林縣","4","3","2","0","9","2.0197","8.0000","1.5700","0","11.5897","7.54","495,012","4","3","2","0","9"
"嘉義縣","1","0","0","0","1","0.6500","0","0","0","0.6500","0.42","80,000","1","0","0","0","1"
"高雄縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"彰化縣","0","0","0","1","1","0","0","0","0.3585","0.3585","0.23","1,530,000","0","0","0","1","1"
"臺南市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","1","14","14","32","61","0.7000","34.4000","24.5809","81.4430","141.1239","91.80","31,575,450","1","14","14","32","61"
"臺東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","新放養量(尾、粒、隻)"
"今年3月","0","0","0"
"今年4月","3","4.6000","93,000"
"今年5月","4","5.0397","125,001"
"今年6月","10","15.0104","352,501"
"今年7月","13","22.0764","939,002"
"今年8月","13","30.1000","361,509"
"今年9月","7","13.4000","218,401"
"今年10月","17","28.4374","4,696,015"
"今年11月","9","14.8905","1,800,015"
"今年12月","4","5.2500","5,080,004"
"明年1月","0","0","0"
"明年2月","0","0","0"
"明年3月","2","1.0000","2"
"明年4月","1","3.3000","20,000,000"
"明年5月","2","3.7176","5"
"明年6月","2","5.0000","5"
"明年7月","0","0","0"
"明年8月","0","0","0"
"明年9月","0","0","0"
"明年10月","2","1.9000","15,002"
"明年11月","0","0","0"
"明年12月","0","0","0"
"後年","0","0","0"
