"調查年度",93,"放養面積","(公頃)"
"魚種名稱","蜆","放養數量","(尾、粒、隻)"
"所屬縣市","養殖口數",,"養殖面積（公頃）",,,,"放養數量"
,"單養","混養","單養","混養","合　計","百分比(%)","單養","混養"
"全國","0","0","0","0","0","0","0","0"
"屏東縣","0","0","0","0","0","0","0","0"
"臺南縣","0","0","0","0","0","0","0","0"
"雲林縣","150","208","55.9300","75.9400","131.8700","11.87","122,390,696","232,635,000"
"嘉義縣","0","0","0","0","0","0","0","0"
"高雄縣","0","0","0","0","0","0","0","0"
"彰化縣","2,241","641","566.1800","195.4600","761.6400","68.54","1,290,281,330","594,705,000"
"臺南市","0","0","0","0","0","0","0","0"
"宜蘭縣","0","0","0","0","0","0","0","0"
"桃園縣","0","0","0","0","0","0","0","0"
"花蓮縣","140","99","127.2100","90.5900","217.8000","19.60","588,558,000","394,722,794"
"臺東縣","0","0","0","0","0","0","0","0"
"澎湖縣","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","0","0"
"臺北縣","0","0","0","0","0","0","0","0"
"新竹市","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0"
"臺中縣","0","0","0","0","0","0","0","0"
"嘉義市","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0"
"合　計","2,531","948","749.3200","361.9900","1,111.3100","100.00","2,001,230,026","1,222,062,794"
"土地權利別"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"室內","2","0","0.6700","0","0.6700","0.06"
"室外","2,529","948","748.6500","361.9900","1,110.6400","99.94"
"兼有","0","0","0","0","0","0"
"經營型態"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"魚苗繁殖","196","129","68.9900","55.0200","124.0100","11.16"
"中間養成","2,110","543","597.6000","222.1600","819.7600","73.77"
"成魚養成","160","185","58.1300","55.5200","113.6500","10.23"
"蓄養可上市之成魚","65","91","24.6000","29.2900","53.8900","4.85"
"養殖池水"
"項目","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"淡水","2,529","948","748.5000","361.9900","1,110.4900","99.98"
"鹹水","0","0","0","0","0","0"
"半淡鹹水","1","0","0.2300","0","0.2300","0.02"
"擬收獲期"
"預定收獲月份","養殖口數",,"養殖面積（公頃）"
,"單養","混養","單養","混養","合　計","百分比(%)"
"今年5月","0","68","0","20.8100","20.8100","1.88"
"今年6月","6","14","4.0900","4.1600","8.2500","0.75"
"今年7月","23","150","11.7100","44.4700","56.1800","5.08"
"今年8月","22","37","14.2300","19.2800","33.5100","3.03"
"今年9月","52","15","19.9100","13.7400","33.6500","3.04"
"今年10月","171","92","66.4900","35.4000","101.8900","9.21"
"今年11月","322","96","99.2200","36.5500","135.7700","12.28"
"今年12月","350","73","101.7200","32.7800","134.5000","12.16"
"明年1月","275","152","72.5500","51.7400","124.2900","11.24"
"明年2月","340","44","88.5400","12.9300","101.4700","9.18"
"明年3月","243","72","62.0400","34.6700","96.7100","8.74"
"明年4月","165","27","46.9600","11.6200","58.5800","5.30"
"明年5月","147","41","38.1200","18.1600","56.2800","5.09"
"明年6月","163","40","45.4700","15.2200","60.6900","5.49"
"明年7月","117","4","38.4800","1.1500","39.6300","3.58"
"明年8月","58","1","19.9200","0.3600","20.2800","1.83"
"明年9月","33","3","8.2100","3.5100","11.7200","1.06"
"明年10月","22","0","4.8500","0","4.8500","0.44"
"明年11月","11","0","2.2900","0","2.2900","0.21"
"明年12月","10","0","4.4600","0","4.4600","0.40"
"後年","0","1","0","0.1000","0.1000","0.01"
